Sale Date,ISBN,Discount,ItemID,OrderID
2193-04-29,989-28-3705-152-9,,107137-7-1101,107137-10125
2193-04-29,989-28-79-69807-2,,107137-22-7146,107137-10126
2193-04-29,989-28-79-13871-4,,107137-29-9589,107137-10126
2193-04-29,989-28-79-82197-5,,107137-31-1674,107137-10127
2193-04-29,989-28-229-1404-4,,107137-39-7924,107137-10127
2193-04-29,989-28-229-7592-2,,107137-43-4006,107137-10128
2193-04-29,989-28-79-05670-4,,107137-50-7067,107137-10128
2193-04-29,989-28-79-13871-4,,107137-65-6962,107137-10129
2193-04-29,989-28-79-13801-1,,107137-72-3725,107137-10129
2193-04-29,989-28-79-82749-6,,107137-79-4102,107137-10130
2193-04-29,989-28-229-9769-6,,107137-81-9088,107137-10130
2193-04-29,989-28-79-69807-2,0.13,107137-22-7145,107137-10131
2193-04-29,989-28-79-13871-4,0.13,107137-29-9588,107137-10131
2193-04-29,989-28-79-69807-2,0.13,107137-42-8207,107137-10131
2193-04-29,989-28-79-23023-4,,107137-15-1044,107137-10132
2193-04-29,989-28-79-32105-5,,107137-1-5722,107137-10132
2193-04-29,989-28-79-05670-4,,107137-84-1596,107137-10132
2193-04-29,989-28-79-23023-4,,107137-1-6554,107137-10133
2193-04-29,989-28-79-05670-4,,107137-76-270,107137-10133
2193-04-29,989-28-79-40897-8,,107137-87-5017,107137-10133
2193-04-29,989-28-3705-054-6,,107137-93-4290,107137-10133
2193-04-30,989-28-79-69807-2,0.15,107138-1-2276,107137-10148
2193-04-30,989-28-79-69807-2,0.15,107138-1-2275,107137-10150
2193-04-30,989-28-3705-592-3,,107138-30-7259,107138-10134
2193-04-30,989-28-3705-987-7,,107138-23-3087,107138-10135
2193-04-30,989-28-3705-007-2,,107138-78-6625,107138-10136
2193-04-30,989-28-3705-007-2,,107138-28-615,107138-10137
2193-04-30,989-28-3705-966-2,,107138-95-2067,107138-10138
2193-04-30,989-28-3705-007-2,,107138-49-5639,107138-10139
2193-04-30,989-28-79-45675-7,,107138-30-2296,107138-10140
2193-04-30,989-28-79-82197-5,,107138-50-142,107138-10141
2193-04-30,989-28-79-07610-8,,107138-48-2913,107138-10142
2193-04-30,989-28-79-45675-7,,107138-38-7674,107138-10143
2193-04-30,989-28-79-30536-9,,107138-54-1723,107138-10144
2193-04-30,989-28-79-11297-4,,107138-29-3878,107138-10145
2193-04-30,989-28-79-11297-4,,107138-48-2510,107138-10146
2193-04-30,989-28-79-32105-5,,107138-25-6081,107138-10147
2193-04-30,989-28-79-69807-2,0.13,107138-42-7351,107138-10149
2193-04-30,989-28-79-69807-2,,107138-98-3760,107138-10151
2193-04-30,989-28-79-13871-4,,107138-79-7493,107138-10152
2193-04-30,989-28-79-69807-2,,107138-98-3759,107138-10153
2193-04-30,989-28-79-05670-4,,107138-41-2557,107138-10154
2193-04-30,989-28-79-05670-4,,107138-30-4909,107138-10155
2193-04-30,989-28-79-69807-2,,107138-22-1777,107138-10156
2193-04-30,989-28-79-69807-2,,107138-22-1776,107138-10157
2193-04-30,989-28-79-13871-4,,107138-79-7492,107138-10158
2193-04-30,989-28-229-0197-6,0.1,107138-80-4827,107138-10159
2193-04-30,989-28-229-1404-4,,107138-74-4723,107138-10160
2193-04-30,989-28-229-7592-2,,107138-78-8917,107138-10161
2193-04-30,989-28-229-7592-2,,107138-41-6586,107138-10162
2193-04-30,989-28-229-0197-6,0.1,107138-40-8546,107138-10163
2193-04-30,989-28-229-5891-8,,107138-82-4513,107138-10164
2193-04-30,989-28-229-5891-8,,107138-23-2051,107138-10165
2193-04-30,989-28-229-9769-6,,107138-61-3286,107138-10166
2193-04-30,989-28-229-1404-4,,107138-29-7335,107138-10167
2193-04-30,989-28-229-0197-6,0.1,107138-55-4128,107138-10168
2193-04-30,989-28-229-9769-6,,107138-61-106,107138-10169
2193-04-30,989-28-79-91028-0,,107138-20-9038,107138-10170
2193-04-30,989-28-79-40897-8,,107138-60-2210,107138-10171
2193-04-30,989-28-79-13801-1,,107138-54-4571,107138-10172
2193-04-30,989-28-79-74374-1,,107138-35-9266,107138-10173
2193-04-30,989-28-79-40897-8,,107138-54-782,107138-10175
2193-04-30,989-28-79-51397-9,,107138-39-131,107138-10176
2193-04-30,989-28-79-23023-4,,107138-11-717,107138-10177
2193-04-30,989-28-79-74374-1,,107138-66-4429,107138-10178
2193-04-30,989-28-79-36485-4,,107138-17-3937,107138-10179
2193-04-30,989-28-79-13801-1,,107138-29-8387,107138-10180
2193-04-30,989-28-79-71565-6,,107138-67-2757,107138-10181
2193-04-30,989-28-79-71565-6,,107138-71-8777,107138-10182
2193-04-30,989-28-3705-222-9,,107138-4-2663,107138-10183
2193-04-30,989-28-3705-222-9,,107138-69-8530,107138-10184
2193-04-30,989-28-3705-492-6,,107138-92-2655,107138-10185
2193-04-30,989-28-3705-987-7,,107138-35-4458,107138-10186
2193-04-30,989-28-3705-136-9,,107138-4-7306,107138-10186
2193-04-30,989-28-79-45675-7,,107138-13-4333,107138-10187
2193-04-30,989-28-229-1404-4,,107138-41-3255,107138-10187
2193-04-30,989-28-79-23023-4,,107138-56-8649,107138-10188
2193-04-30,989-28-79-05670-4,,107138-65-3135,107138-10188
2193-04-30,989-28-79-69807-2,0.13,107138-42-7350,107138-10189
2193-04-30,989-28-79-23015-9,0.13,107138-42-9826,107138-10189
2193-04-30,989-28-3705-007-2,0.13,107138-56-980,107138-10189
2193-04-30,989-28-79-26824-4,0.13,107138-5-911,107138-10189
2193-04-30,989-28-79-68089-3,0.05,107138-63-8215,107138-10190
2193-04-30,989-28-79-45675-7,,107138-95-8379,107138-10190
2193-05-01,989-28-3705-007-2,,107139-82-2922,107139-10191
2193-05-01,989-28-3705-007-2,,107139-1-5166,107139-10192
2193-05-01,989-28-3705-007-2,,107139-3-3125,107139-10193
2193-05-01,989-28-3705-007-2,,107139-96-1230,107139-10194
2193-05-01,989-28-3705-007-2,,107139-56-8600,107139-10195
2193-05-01,989-28-3705-987-7,,107139-75-2826,107139-10196
2193-05-01,989-28-3705-007-2,,107139-57-8734,107139-10197
2193-05-01,989-28-79-32105-5,,107139-19-8735,107139-10198
2193-05-01,989-28-79-01991-4,,107139-76-2963,107139-10199
2193-05-01,989-28-79-45675-7,,107139-4-5009,107139-10200
2193-05-01,989-28-79-11297-4,,107139-54-3922,107139-10201
2193-05-01,989-28-79-21991-8,,107139-43-1288,107139-10202
2193-05-01,989-28-79-32105-5,,107139-50-4248,107139-10203
2193-05-01,989-28-79-05638-4,,107139-94-1252,107139-10204
2193-05-01,989-28-79-32105-5,,107139-31-5514,107139-10205
2193-05-01,989-28-79-18127-7,,107139-73-5160,107139-10206
2193-05-01,989-28-79-13871-4,,107139-81-7090,107139-10207
2193-05-01,989-28-79-05670-4,,107139-61-6216,107139-10208
2193-05-01,989-28-79-13871-4,,107139-11-7950,107139-10209
2193-05-01,989-28-79-13871-4,,107139-81-7089,107139-10210
2193-05-01,989-28-79-82749-6,,107139-97-8002,107139-10211
2193-05-01,989-28-79-82749-6,,107139-97-8001,107139-10212
2193-05-01,989-28-79-05670-4,,107139-44-9170,107139-10213
2193-05-01,989-28-79-13871-4,,107139-56-8722,107139-10214
2193-05-01,989-28-79-13871-4,,107139-56-8721,107139-10215
2193-05-01,989-28-79-05670-4,,107139-85-4947,107139-10216
2193-05-01,989-28-229-6632-6,,107139-35-6695,107139-10217
2193-05-01,989-28-229-6632-6,,107139-25-4835,107139-10218
2193-05-01,989-28-229-6632-6,,107139-29-2433,107139-10219
2193-05-01,989-28-229-7592-2,,107139-38-3877,107139-10220
2193-05-01,989-28-229-7592-2,,107139-62-872,107139-10221
2193-05-01,989-28-229-5891-8,,107139-6-7035,107139-10222
2193-05-01,989-28-229-1404-4,,107139-80-7586,107139-10223
2193-05-01,989-28-229-3157-7,,107139-51-5347,107139-10224
2193-05-01,989-28-229-9769-6,0.13,107139-42-376,107139-10225
2193-05-01,989-28-79-23023-4,,107139-43-6194,107139-10226
2193-05-01,989-28-79-23023-4,,107139-64-9735,107139-10227
2193-05-01,989-28-79-91028-0,,107139-29-3480,107139-10229
2193-05-01,989-28-79-74374-1,,107139-98-8676,107139-10230
2193-05-01,989-28-79-71565-6,,107139-9-1315,107139-10231
2193-05-01,989-28-79-68089-3,0.05,107139-65-3185,107139-10232
2193-05-01,989-28-79-23023-4,,107139-81-4959,107139-10233
2193-05-01,989-28-79-23023-4,,107139-54-5236,107139-10234
2193-05-01,989-28-79-13801-1,,107139-39-5450,107139-10235
2193-05-01,989-28-79-40897-8,,107139-71-7190,107139-10236
2193-05-01,989-28-79-13801-1,,107139-74-9874,107139-10237
2193-05-01,989-28-79-44730-4,0.13,107139-42-1387,107139-10238
2193-05-01,989-28-79-13801-1,,107139-58-5899,107139-10239
2193-05-01,989-28-79-23023-4,,107139-85-1293,107139-10240
2193-05-01,989-28-79-23023-4,,107139-93-6977,107139-10241
2193-05-01,989-28-79-23023-4,,107139-96-4631,107139-10242
2193-05-01,989-28-79-13801-1,,107139-25-4069,107139-10243
2193-05-01,989-28-79-43574-5,,107139-48-8599,107139-10244
2193-05-01,989-28-79-23023-4,,107139-30-1972,107139-10245
2193-05-01,989-28-3705-492-6,,107139-33-1736,107139-10246
2193-05-01,989-28-79-23015-9,,107139-39-8888,107139-10247
2193-05-01,989-28-79-23015-9,,107139-44-2237,107139-10248
2193-05-01,989-28-3705-222-9,,107139-93-2767,107139-10249
2193-05-01,989-28-3705-222-9,,107139-66-7816,107139-10250
2193-05-01,989-28-79-14379-4,,107139-11-3132,107139-10251
2193-05-01,989-28-3705-966-2,,107139-18-6768,107139-10252
2193-05-01,989-28-79-23023-4,,107139-71-5671,107139-10253
2193-05-01,989-28-3705-007-2,,107139-22-2473,107139-10254
2193-05-01,989-28-3705-138-3,,107139-78-8548,107139-10254
2193-05-01,989-28-79-14379-4,,107139-1-4992,107139-10255
2193-05-01,989-28-3705-007-2,,107139-67-5624,107139-10255
2193-05-01,989-28-79-45675-7,,107139-75-7548,107139-10256
2193-05-01,989-28-79-21991-8,,107139-84-5963,107139-10256
2193-05-01,989-28-79-23023-4,,107139-8-466,107139-10257
2193-05-01,989-28-79-71565-6,,107139-8-5041,107139-10257
2193-05-01,989-28-79-68089-3,0.05,107139-43-7228,107139-10258
2193-05-01,989-28-79-91028-0,,107139-22-4313,107139-10258
2193-05-01,989-28-79-68089-3,0.05,107139-86-4387,107139-10259
2193-05-01,989-28-79-71565-6,,107139-68-7679,107139-10259
2193-05-01,989-28-3705-007-2,,107139-26-7482,107139-10260
2193-05-01,989-28-3705-987-7,,107139-93-4936,107139-10260
2193-05-01,989-28-79-71565-6,,107139-99-7552,107139-10260
2193-05-01,989-28-79-13871-4,,107139-11-7949,107139-10261
2193-05-01,989-28-654-6033-1,,107139-15-5322,107139-10261
2193-05-01,989-28-79-91028-0,,107139-19-5370,107139-10261
2193-05-01,989-28-229-6632-6,,107139-43-3290,107139-10262
2193-05-01,989-28-3705-007-2,,107139-70-8178,107139-10262
2193-05-01,989-28-3705-583-1,,107139-72-849,107139-10262
2193-05-01,989-28-79-13801-1,,107139-86-9002,107139-10262
2193-05-02,989-28-3705-987-7,,107140-68-6775,107140-10263
2193-05-02,989-28-3705-007-2,,107140-99-671,107140-10264
2193-05-02,989-28-3705-007-2,,107140-47-9177,107140-10265
2193-05-02,989-28-3705-007-2,,107140-8-6040,107140-10266
2193-05-02,989-28-3705-007-2,,107140-92-7728,107140-10267
2193-05-02,989-28-3705-007-2,,107140-24-4447,107140-10268
2193-05-02,989-28-3705-649-4,,107140-61-6631,107140-10269
2193-05-02,989-28-3705-987-7,,107140-15-6778,107140-10270
2193-05-02,989-28-79-45675-7,,107140-93-5767,107140-10271
2193-05-02,989-28-79-21991-8,,107140-82-4976,107140-10272
2193-05-02,989-28-79-45675-7,,107140-61-9391,107140-10273
2193-05-02,989-28-79-05670-4,,107140-32-4574,107140-10274
2193-05-02,989-28-79-69807-2,,107140-30-6955,107140-10275
2193-05-02,989-28-79-22562-9,,107140-33-414,107140-10276
2193-05-02,989-28-79-13871-4,,107140-39-8406,107140-10277
2193-05-02,989-28-79-69807-2,,107140-30-6954,107140-10278
2193-05-02,989-28-79-13871-4,,107140-39-8405,107140-10279
2193-05-02,989-28-654-4370-9,,107140-2-5283,107140-10280
2193-05-02,989-28-654-8573-0,,107140-76-4162,107140-10281
2193-05-02,989-28-229-6632-6,,107140-66-3883,107140-10282
2193-05-02,989-28-229-7592-2,,107140-24-417,107140-10283
2193-05-02,989-28-229-1404-4,,107140-33-5924,107140-10284
2193-05-02,989-28-229-9769-6,,107140-52-3541,107140-10285
2193-05-02,989-28-229-9769-6,,107140-92-9823,107140-10286
2193-05-02,989-28-229-7592-2,,107140-9-7307,107140-10287
2193-05-02,989-28-229-7592-2,,107140-69-7088,107140-10288
2193-05-02,989-28-229-6632-6,,107140-58-8330,107140-10289
2193-05-02,989-28-229-1404-4,,107140-84-333,107140-10290
2193-05-02,989-28-229-9769-6,,107140-33-2253,107140-10291
2193-05-02,989-28-229-9769-6,,107140-10-3775,107140-10292
2193-05-02,989-28-79-74374-1,,107140-96-7932,107140-10293
2193-05-02,989-28-79-68089-3,0.05,107140-54-9135,107140-10294
2193-05-02,989-28-79-71565-6,,107140-3-7927,107140-10295
2193-05-02,989-28-79-91028-0,,107140-37-3306,107140-10296
2193-05-02,989-28-79-74374-1,,107140-22-1801,107140-10297
2193-05-02,989-28-79-40897-8,,107140-1-9132,107140-10298
2193-05-02,989-28-79-71565-6,,107140-2-7359,107140-10299
2193-05-02,989-28-79-13801-1,,107140-10-7129,107140-10300
2193-05-02,989-28-79-71565-6,,107140-51-7594,107140-10301
2193-05-02,989-28-79-13801-1,,107140-66-7736,107140-10303
2193-05-02,989-28-79-23023-4,,107140-83-4986,107140-10304
2193-05-02,989-28-79-74374-1,,107140-1-8769,107140-10307
2193-05-02,989-28-79-23023-4,,107140-47-3296,107140-10308
2193-05-02,989-28-79-74374-1,,107140-13-1882,107140-10309
2193-05-02,989-28-79-23023-4,,107140-26-5850,107140-10311
2193-05-02,989-28-79-91028-0,,107140-69-4932,107140-10312
2193-05-02,989-28-79-26824-4,,107140-5-9294,107140-10313
2193-05-02,989-28-79-13801-1,,107140-24-2898,107140-10314
2193-05-02,989-28-79-23023-4,,107140-41-4040,107140-10315
2193-05-02,989-28-79-74374-1,,107140-57-858,107140-10316
2193-05-02,989-28-79-23023-4,,107140-87-2415,107140-10317
2193-05-02,989-28-79-23023-4,,107140-96-7849,107140-10318
2193-05-02,989-28-79-26824-4,,107140-11-7496,107140-10319
2193-05-02,989-28-79-16808-7,,107140-28-234,107140-10320
2193-05-02,989-28-3705-222-9,,107140-46-8610,107140-10321
2193-05-02,989-28-3705-222-9,,107140-51-4504,107140-10322
2193-05-02,989-28-3705-222-9,,107140-97-98,107140-10323
2193-05-02,989-28-79-03683-6,,107140-14-55,107140-10324
2193-05-02,989-28-3705-222-9,,107140-34-1712,107140-10325
2193-05-02,989-28-3705-222-9,,107140-54-9064,107140-10326
2193-05-02,989-28-3705-492-6,,107140-90-6723,107140-10327
2193-05-02,989-28-3705-492-6,,107140-53-7542,107140-10328
2193-05-02,989-28-79-23023-4,,107140-24-9458,107140-10329
2193-05-02,989-28-79-74374-1,,107140-47-3674,107140-10329
2193-05-02,989-28-79-13801-1,,107140-8-165,107140-10329
2193-05-02,989-28-79-05638-4,,107140-22-8061,107140-10330
2193-05-02,989-28-79-43574-5,,107140-82-682,107140-10330
2193-05-02,989-28-79-22562-9,,107140-28-1739,107140-10331
2193-05-02,989-28-79-45675-7,,107140-29-4783,107140-10331
2193-05-02,989-28-229-0197-6,0.1,107140-11-5347,107140-10332
2193-05-02,989-28-229-6632-6,,107140-22-4646,107140-10332
2193-05-03,989-28-3705-649-4,,107141-1-6988,107141-10333
2193-05-03,989-28-3705-007-2,,107141-75-1403,107141-10334
2193-05-03,989-28-3705-583-1,,107141-78-1218,107141-10335
2193-05-03,989-28-3705-369-1,,107141-20-6755,107141-10336
2193-05-03,989-28-3705-007-2,,107141-25-8562,107141-10337
2193-05-03,989-28-3705-987-7,,107141-63-7974,107141-10338
2193-05-03,989-28-3705-007-2,,107141-95-255,107141-10339
2193-05-03,989-28-3705-007-2,,107141-39-6808,107141-10340
2193-05-03,989-28-3705-136-9,,107141-27-2803,107141-10341
2193-05-03,989-28-3705-966-2,,107141-52-7934,107141-10342
2193-05-03,989-28-3705-592-3,,107141-31-3107,107141-10343
2193-05-03,989-28-3705-649-4,,107141-43-5707,107141-10344
2193-05-03,989-28-3705-152-9,,107141-25-6633,107141-10345
2193-05-03,989-28-3705-007-2,,107141-8-490,107141-10346
2193-05-03,989-28-3705-138-3,,107141-88-2480,107141-10347
2193-05-03,989-28-3705-583-1,,107141-96-7963,107141-10348
2193-05-03,989-28-3705-007-2,,107141-94-7195,107141-10349
2193-05-03,989-28-3705-987-7,,107141-48-2180,107141-10350
2193-05-03,989-28-79-16826-1,,107141-24-6827,107141-10351
2193-05-03,989-28-79-45675-7,,107141-87-6107,107141-10352
2193-05-03,989-28-79-45675-7,,107141-30-5361,107141-10353
2193-05-03,989-28-79-11297-4,,107141-99-8748,107141-10354
2193-05-03,989-28-79-01991-4,,107141-23-8538,107141-10355
2193-05-03,989-28-79-45675-7,,107141-56-2400,107141-10356
2193-05-03,989-28-654-0127-3,,107141-36-9207,107141-10357
2193-05-03,989-28-79-13871-4,,107141-3-248,107141-10358
2193-05-03,989-28-79-69807-2,,107141-90-4112,107141-10359
2193-05-03,989-28-79-69807-2,,107141-90-4111,107141-10360
2193-05-03,989-28-79-13871-4,0.13,107141-42-3516,107141-10361
2193-05-03,989-28-79-05670-4,0.13,107141-42-1522,107141-10362
2193-05-03,989-28-79-69807-2,,107141-88-4928,107141-10363
2193-05-03,989-28-79-13871-4,,107141-81-6413,107141-10364
2193-05-03,989-28-79-13871-4,,107141-3-247,107141-10365
2193-05-03,989-28-79-69807-2,,107141-62-7662,107141-10366
2193-05-03,989-28-79-69807-2,,107141-62-7661,107141-10367
2193-05-03,989-28-654-6033-1,,107141-77-8364,107141-10369
2193-05-03,989-28-229-6632-6,,107141-45-8725,107141-10370
2193-05-03,989-28-229-1404-4,,107141-84-5735,107141-10371
2193-05-03,989-28-229-5891-8,,107141-35-9188,107141-10372
2193-05-03,989-28-229-0197-6,0.1,107141-23-7297,107141-10373
2193-05-03,989-28-229-0197-6,0.1,107141-26-6745,107141-10374
2193-05-03,989-28-229-6632-6,,107141-62-4017,107141-10375
2193-05-03,989-28-229-1404-4,,107141-9-8453,107141-10376
2193-05-03,989-28-229-9769-6,,107141-10-5594,107141-10377
2193-05-03,989-28-229-1404-4,,107141-20-6169,107141-10378
2193-05-03,989-28-229-6632-6,,107141-78-3685,107141-10379
2193-05-03,989-28-229-1404-4,,107141-28-7668,107141-10380
2193-05-03,989-28-79-23023-4,,107141-10-8447,107141-10381
2193-05-03,989-28-79-74374-1,,107141-37-9265,107141-10382
2193-05-03,989-28-79-23023-4,,107141-23-5907,107141-10383
2193-05-03,989-28-79-13801-1,,107141-74-6856,107141-10384
2193-05-03,989-28-79-23023-4,,107141-56-5523,107141-10385
2193-05-03,989-28-79-43574-5,,107141-14-118,107141-10386
2193-05-03,989-28-79-13801-1,,107141-32-2972,107141-10387
2193-05-03,989-28-79-23023-4,,107141-75-1797,107141-10388
2193-05-03,989-28-79-40897-8,,107141-58-9916,107141-10389
2193-05-03,989-28-79-16808-7,,107141-24-5915,107141-10390
2193-05-03,989-28-79-71565-6,,107141-29-6204,107141-10391
2193-05-03,989-28-79-91028-0,0.13,107141-42-6859,107141-10392
2193-05-03,989-28-79-91028-0,,107141-54-7361,107141-10393
2193-05-03,989-28-79-71565-6,,107141-16-7354,107141-10394
2193-05-03,989-28-79-40897-8,,107141-33-1620,107141-10395
2193-05-03,989-28-79-71565-6,,107141-16-2137,107141-10396
2193-05-03,989-28-79-91028-0,,107141-92-5898,107141-10397
2193-05-03,989-28-79-13801-1,,107141-9-5247,107141-10398
2193-05-03,989-28-79-26824-4,,107141-51-5896,107141-10399
2193-05-03,989-28-79-71565-6,,107141-86-5111,107141-10400
2193-05-03,989-28-79-71565-6,,107141-15-247,107141-10401
2193-05-03,989-28-79-74374-1,,107141-41-8851,107141-10402
2193-05-03,989-28-79-23023-4,,107141-20-8813,107141-10403
2193-05-03,989-28-79-23023-4,,107141-1-3891,107141-10404
2193-05-03,989-28-79-91028-0,,107141-91-6640,107141-10405
2193-05-03,989-28-79-74374-1,,107141-24-2368,107141-10406
2193-05-03,989-28-79-26824-4,,107141-17-5456,107141-10407
2193-05-03,989-28-79-13801-1,,107141-55-2739,107141-10408
2193-05-03,989-28-79-74374-1,,107141-84-5823,107141-10409
2193-05-03,989-28-79-74374-1,,107141-95-8844,107141-10410
2193-05-03,989-28-79-55752-2,,107141-81-6773,107141-10411
2193-05-03,989-28-79-13801-1,,107141-40-1071,107141-10412
2193-05-03,989-28-79-23023-4,,107141-48-2681,107141-10413
2193-05-03,989-28-79-13801-1,,107141-72-6944,107141-10414
2193-05-03,989-28-79-74374-1,,107141-81-6784,107141-10415
2193-05-03,989-28-79-14379-4,,107141-76-9042,107141-10416
2193-05-03,989-28-3705-222-9,,107141-1-1611,107141-10417
2193-05-03,989-28-3705-222-9,,107141-92-1663,107141-10418
2193-05-03,989-28-3705-222-9,,107141-45-8150,107141-10419
2193-05-03,989-28-3705-492-6,,107141-23-270,107141-10420
2193-05-03,989-28-3705-492-6,,107141-43-9079,107141-10421
2193-05-03,989-28-3705-222-9,,107141-91-9182,107141-10422
2193-05-03,989-28-79-91028-0,,107141-52-8372,107141-10423
2193-05-03,989-28-3705-007-2,,107141-9-8342,107141-10424
2193-05-03,989-28-3705-152-9,,107141-9-8644,107141-10424
2193-05-03,989-28-3705-987-7,,107141-16-6804,107141-10425
2193-05-03,989-28-3705-966-2,,107141-58-119,107141-10425
2193-05-03,989-28-79-13871-4,0.13,107141-42-3515,107141-10426
2193-05-03,989-28-3705-054-6,0.13,107141-69-1292,107141-10426
2193-05-03,989-28-229-7592-2,,107141-22-1885,107141-10427
2193-05-03,989-28-79-13871-4,,107141-81-6412,107141-10427
2193-05-03,989-28-229-7592-2,,107141-40-1116,107141-10428
2193-05-03,989-28-229-6632-6,,107141-43-2793,107141-10428
2193-05-03,989-28-79-68089-3,0.05,107141-4-3347,107141-10429
2193-05-03,989-28-79-91028-0,,107141-11-1313,107141-10429
2193-05-03,989-28-79-91028-0,,107141-28-8771,107141-10430
2193-05-03,989-28-79-23023-4,,107141-46-3533,107141-10430
2193-05-03,989-28-79-74374-1,,107141-49-8436,107141-10431
2193-05-03,989-28-79-23023-4,,107141-53-5941,107141-10431
2193-05-03,989-28-3705-492-6,,107141-67-7776,107141-10432
2193-05-03,989-28-79-71565-6,,107141-84-3907,107141-10432
2193-05-03,989-28-79-74374-1,,107141-92-9440,107141-10433
2193-05-03,989-28-79-71565-6,,107141-96-3430,107141-10433
2193-05-03,989-28-3705-649-4,,107141-54-2435,107141-10434
2193-05-03,989-28-3705-369-1,,107141-62-9017,107141-10434
2193-05-03,989-28-3705-007-2,,107141-68-1125,107141-10434
2193-05-03,989-28-79-23023-4,,107141-49-4888,107141-10435
2193-05-03,989-28-79-74374-1,,107141-57-4707,107141-10435
2193-05-03,989-28-3705-007-2,,107141-72-5992,107141-10435
2193-05-03,989-28-79-22562-9,,107141-39-9824,107141-10436
2193-05-03,989-28-654-6033-1,,107141-61-5276,107141-10436
2193-05-03,989-28-79-69807-2,,107141-88-4927,107141-10436
2193-05-03,989-28-79-36485-4,0.13,107141-11-3007,107141-10437
2193-05-03,989-28-3705-222-9,0.13,107141-19-4132,107141-10437
2193-05-03,989-28-79-74374-1,0.13,107141-42-625,107141-10437
2193-05-03,989-28-79-74374-1,0.13,107141-63-4460,107141-10437
2193-05-03,989-28-79-23023-4,0.13,107141-76-3915,107141-10437
2193-05-03,989-28-654-2620-7,0.15,107141-1-7062,107167-10368
2193-05-04,989-28-3705-966-2,,107142-92-5309,107142-10438
2193-05-04,989-28-3705-987-7,,107142-78-8376,107142-10439
2193-05-04,989-28-3705-054-6,,107142-89-846,107142-10440
2193-05-04,989-28-3705-007-2,,107142-82-1978,107142-10441
2193-05-04,989-28-3705-007-2,,107142-68-5540,107142-10442
2193-05-04,989-28-3705-007-2,,107142-32-6542,107142-10443
2193-05-04,989-28-3705-583-1,,107142-79-109,107142-10444
2193-05-04,989-28-3705-007-2,,107142-35-3339,107142-10445
2193-05-04,989-28-3705-987-7,,107142-78-7033,107142-10446
2193-05-04,989-28-3705-007-2,,107142-73-9022,107142-10447
2193-05-04,989-28-3705-007-2,,107142-16-1741,107142-10448
2193-05-04,989-28-3705-592-3,,107142-22-2679,107142-10449
2193-05-04,989-28-3705-007-2,,107142-3-4007,107142-10450
2193-05-04,989-28-3705-136-9,,107142-34-9854,107142-10451
2193-05-04,989-28-3705-966-2,,107142-35-5996,107142-10452
2193-05-04,989-28-3705-966-2,,107142-79-3098,107142-10453
2193-05-04,989-28-3705-966-2,,107142-15-340,107142-10454
2193-05-04,989-28-3705-007-2,,107142-59-6266,107142-10455
2193-05-04,989-28-3705-987-7,,107142-76-2243,107142-10456
2193-05-04,989-28-3705-007-2,,107142-81-6541,107142-10457
2193-05-04,989-28-3705-007-2,,107142-79-3678,107142-10458
2193-05-04,989-28-79-82197-5,,107142-31-2085,107142-10459
2193-05-04,989-28-79-87459-9,,107142-38-8081,107142-10460
2193-05-04,989-28-79-05638-4,,107142-13-9267,107142-10461
2193-05-04,989-28-79-11297-4,,107142-94-2921,107142-10462
2193-05-04,989-28-79-32105-5,,107142-10-2617,107142-10463
2193-05-04,989-28-79-21991-8,,107142-22-8080,107142-10464
2193-05-04,989-28-79-30536-9,,107142-16-7982,107142-10465
2193-05-04,989-28-79-01991-4,,107142-51-8612,107142-10466
2193-05-04,989-28-79-82197-5,,107142-77-2711,107142-10467
2193-05-04,989-28-79-04510-4,,107142-52-2904,107142-10468
2193-05-04,989-28-79-22871-2,,107142-69-9716,107142-10469
2193-05-04,989-28-79-22871-2,,107142-23-3370,107142-10470
2193-05-04,989-28-79-32105-5,,107142-80-9786,107142-10471
2193-05-04,989-28-79-11297-4,,107142-69-4915,107142-10472
2193-05-04,989-28-79-45675-7,,107142-74-2497,107142-10473
2193-05-04,989-28-79-45675-7,,107142-52-4213,107142-10474
2193-05-04,989-28-79-22871-2,,107142-97-613,107142-10475
2193-05-04,989-28-79-32105-5,,107142-92-2211,107142-10476
2193-05-04,989-28-79-07610-8,,107142-14-9742,107142-10477
2193-05-04,989-28-79-61125-5,,107142-67-4014,107142-10478
2193-05-04,989-28-79-01991-4,,107142-31-5835,107142-10479
2193-05-04,989-28-79-18127-7,,107142-24-8309,107142-10480
2193-05-04,989-28-79-45675-7,,107142-47-5192,107142-10481
2193-05-04,989-28-654-3899-6,,107142-30-8130,107142-10482
2193-05-04,989-28-79-82749-6,,107142-41-7271,107142-10483
2193-05-04,989-28-79-69807-2,,107142-41-4996,107142-10484
2193-05-04,989-28-79-13871-4,,107142-12-3523,107142-10485
2193-05-04,989-28-79-13871-4,,107142-18-2656,107142-10486
2193-05-04,989-28-79-22562-9,,107142-74-243,107142-10487
2193-05-04,989-28-79-69807-2,,107142-80-1705,107142-10488
2193-05-04,989-28-79-13871-4,,107142-61-8216,107142-10489
2193-05-04,989-28-79-05670-4,,107142-84-4959,107142-10490
2193-05-04,989-28-79-82749-6,,107142-5-9221,107142-10491
2193-05-04,989-28-79-13871-4,,107142-61-8215,107142-10492
2193-05-04,989-28-79-05670-4,,107142-40-471,107142-10493
2193-05-04,989-28-79-69807-2,,107142-80-1704,107142-10494
