BookID,Rating,ReviewerID,ReviewID
HS107,4,8156,809759
HS107,5,8166,809274
HS107,4,8246,816482
HS107,4,8280,822060
HS107,5,8343,829548
HS107,2,8366,829769
HS107,3,8595,852174
HS107,2,8760,871446
HS107,4,8765,871748
HS107,5,8864,880757
HS107,3,8913,888033
HS107,2,8956,891343
HS107,4,9041,897071
HS107,4,9054,898074
HS107,4,9123,909330
HS107,3,9259,922534
HS107,3,9278,923741
HS107,5,9363,928479
HS107,4,9417,935166
HS107,5,9446,936086
HS107,5,9570,949377
HS107,3,9759,970653
HS107,3,9813,972885
HS107,4,9860,978377
HS107,4,9866,978383
HS107,5,10030,997357
HS107,2,10302,1024953
HS107,4,10398,1032078
HS107,4,10460,1040654
HS107,4,10536,1046769
HS107,1,10619,1056752
HS107,5,10887,1080384
HS107,4,10934,1086074
HS107,4,10936,1086274
HS107,3,11025,1097550
HS107,3,11092,1101280
HS107,4,11437,1136770
HS107,3,11505,1146540
HS107,3,11587,1155631
HS107,3,11605,1155055
HS107,5,11614,1154767
HS107,4,11811,1172388
HS107,4,11843,1177766
HS107,2,11906,1183274
HS107,4,12037,1195186
HS107,3,12092,1200290
HS107,3,12106,1202779
HS107,3,12447,1241631
HS107,4,12503,1244756
HS107,4,12695,1260788
HS107,3,12767,1271057
HS107,3,12982,1293250
HS107,4,12988,1295137
HS107,5,13345,1326184
HS107,4,13680,1364832
HS107,3,13841,1379348
HS107,4,14121,1407645
HS107,5,14214,1412985
HS107,5,14225,1416560
HS107,5,14600,1454753
HS107,4,15031,1496071
HS107,1,15069,1501851
HS107,4,15586,1553848
HS107,2,15631,1559437
HS107,5,15715,1568134
HS107,4,15831,1575774
HS107,3,15995,1592570
HS107,1,16004,1593173
HS107,5,16237,1616572
HS107,4,16270,1621357
HS107,4,16366,1633432
HS107,3,16592,1652369
HS107,5,16646,1658165
HS107,4,16650,1658070
HS107,3,16691,1665536
HS107,4,16790,1675436
HS107,5,16913,1686152
HS107,4,17003,1695647
HS107,5,17083,1703053
HS107,5,17100,1702872
HS107,4,17134,1705975
HS107,5,17226,1717551
HS107,4,17233,1719637
HS107,4,17329,1725871
HS107,4,17339,1725287
HS107,4,17358,1732038
HS107,4,17396,1734848
HS107,4,17761,1767487
HS107,3,17831,1774388
HS107,4,17902,1781785
HS107,5,18070,1802248
HS107,4,18101,1807130
HS107,4,18221,1815269
HS107,3,18708,1862682
HS107,5,18745,1865590
HS107,5,18761,1867388
HS107,3,19025,1895174
HS107,5,19052,1897973
HS107,3,19225,1918342
HS107,3,19356,1928769
HS107,5,19543,1947865
HS107,4,19554,1949163
HS107,3,19569,1951158
HS107,4,19627,1957354
HS107,3,19669,1959574
HS107,2,19826,1978541
HS107,3,20052,2000646
HS107,1,20204,2012975
HS107,5,20327,2028542
HS107,4,20425,2037253
HS107,2,20491,2041675
HS107,4,20504,2044658
HS107,4,20611,2053576
HS107,5,20815,2075857
HS107,2,20922,2085864
HS107,3,20984,2094044
HS107,2,21305,2123471
HS107,3,21668,2162048
HS107,3,21805,2174560
HS107,2,21854,2176985
HS107,4,21965,2192936
HS107,2,21968,2190365
HS107,4,22101,2207031
HS107,2,22239,2217663
HS107,3,22456,2237185
HS107,3,22694,2265242
HS107,4,23364,2328480
HS107,4,23372,2332052
HS107,5,23471,2341754
HS107,4,23481,2342457
HS107,5,23559,2351247
HS107,3,23651,2358269
HS107,4,23744,2365886
HS107,2,23867,2383532
HS107,5,23933,2386073
HS107,4,23956,2390650
HS107,4,24152,2410151
HS107,2,24352,2429953
HS107,5,24389,2433257
HS107,4,24420,2433882
HS107,4,24762,2470557
HS107,3,25044,2497965
HS107,2,25213,2514766
HS107,3,25617,2553879
HS107,2,25659,2558277
HS107,4,25699,2563267
HS107,3,25725,2564283
HS107,3,25788,2572860
HS107,3,25983,2592063
HS107,4,26187,2614542
HS107,5,26422,2634676
HS107,3,26714,2664470
HS107,3,27113,2703083
HS107,2,27156,2708967
HS107,3,27376,2733937
HS107,3,27390,2735634
HS107,5,27489,2742267
HS107,3,27624,2756064
HS107,4,27673,2761459
HS107,4,27909,2782089
HS107,4,27952,2791438
HS107,4,27994,2796133
HS107,5,28012,2793874
HS107,3,28184,2811074
HS107,4,28434,2837064
HS107,5,28438,2835880
HS107,2,28506,2843274
HS107,3,28562,2851349
HS107,4,28627,2859235
HS107,4,28648,2861731
HS107,2,28879,2881069
HS107,4,28934,2888054
HS107,4,28938,2887266
HS107,5,28953,2889360
HS107,4,29024,2896460
HS107,4,29139,2908950
HS107,3,29209,2914663
HS107,5,29287,2922661
HS107,5,29392,2936131
HS107,2,29483,2944736
HS107,3,29680,2963347
HS107,4,29800,2972080
HS107,2,29906,2986244
HS107,5,30072,2999973
HS107,5,30126,3004383
HS107,5,30341,3028061
HS107,5,30522,3049230
HS107,5,30593,3056231
HS107,3,30665,3061550
HS107,4,30749,3069851
HS107,2,30778,3072751
HS107,3,30800,3071684
HS107,4,30855,3081837
HS107,3,31277,3119087
HS107,4,31340,3125783
HS107,5,31693,3163558
HS107,4,31705,3165946
HS107,5,31720,3168634
HS107,4,31725,3169035
HS107,3,31762,3167686
HS107,4,31926,3188145
HS107,4,31966,3190858
HS107,4,32044,3199747
HS107,2,32150,3212030
HS107,3,32298,3221583
HS107,3,32463,3241152
HS107,5,32691,3260487
HS107,2,32778,3274731
HS107,4,32912,3283280
HS107,2,33013,3295657
HS107,4,33050,3300248
HS107,2,33192,3311280
HS107,4,33326,3328244
HS107,4,33721,3364081
HS107,2,33874,3384430
HS107,4,33884,3380777
HS107,3,33996,3395145
HS107,5,34199,3415049
HS107,2,34385,3431471
HS107,5,34465,3442540
HS107,5,34473,3440766
HS107,4,34571,3452942
HS107,4,34652,3460844
HS107,3,34680,3462555
HS107,5,34992,3495933
HS107,3,35044,3498064
HS107,5,35064,3502242
HS107,2,35073,3502548
HS107,4,35537,3548354
HS107,5,35589,3554643
HS107,5,35712,3567240
HS107,3,35741,3567467
HS107,4,35744,3568064
HS107,4,35829,3574980
HS107,3,36177,3611463
HS107,4,36441,3635586
HS107,3,36478,3644236
HS107,1,36484,3640975
HS107,2,36575,3649085
HS107,3,36689,3664148
HS107,4,36737,3665681
HS107,3,36798,3676731
HS107,3,36855,3682530
HS107,3,36930,3686961
HS107,4,36945,3689847
HS107,4,36960,3688179
HS107,2,37105,3707035
HS107,3,37363,3730657
HS107,2,37392,3731181
HS107,3,37504,3746044
HS107,5,37522,3744874
HS107,5,37620,3758535
HS107,4,37633,3758845
HS107,2,37639,3758752
HS107,5,37765,3767590
HS107,4,37778,3772157
HS107,3,38037,3797958
HS107,4,38142,3808755
HS107,4,38645,3857372
HS107,5,38654,3857282
HS107,4,38766,3872937
HS107,4,38869,3881653
HS107,4,38879,3883940
HS107,2,38986,3895135
HS107,3,39235,3914887
HS107,4,39382,3931468
HS107,5,39398,3933860
HS107,3,39400,3935743
HS107,1,39408,3936444
HS107,4,39462,3942636
HS107,4,39504,3946638
HS107,3,39571,3950071
HS107,3,39581,3950180
HS107,3,39602,3956735
HS107,5,39620,3957743
HS107,3,39649,3959059
HS107,4,39651,3960447
HS107,4,39652,3958369
HS107,4,39732,3968646
HS107,4,39742,3969448
HS107,4,39855,3979560
HS107,5,40030,3994684
HS107,2,40291,4022764
HS107,3,40306,4026244
HS107,5,40348,4030246
HS107,4,40365,4028085
HS107,3,40606,4054759
HS107,5,40622,4054775
HS107,3,40680,4062258
HS107,4,40769,4068485
HS107,4,40825,4074976
HS107,2,40968,4091652
HS107,5,41075,4099679
HS107,3,41118,4105266
HS107,5,41124,4103787
HS107,5,41167,4109968
HS107,3,41297,4125641
HS107,3,41318,4128830
HS107,3,41378,4133048
HS107,5,41411,4136150
HS107,4,41544,4148460
HS107,5,41569,4148980
HS107,5,41720,4167842
HS107,4,41843,4177370
HS107,5,41860,4178179
HS107,4,42023,4196954
HS107,1,42083,4202756
HS107,4,42119,4205861
HS107,4,42236,4216274
HS107,4,42260,4221149
HS107,2,42376,4232947
HS107,3,42423,4239033
HS107,3,42569,4251950
HS107,3,42769,4269574
HS107,3,42772,4272943
HS107,2,42868,4282642
HS107,4,43027,4299532
HS107,5,43031,4296071
HS107,3,43091,4305536
HS107,1,43098,4305939
HS107,3,43177,4314037
HS107,5,43262,4320557
HS107,4,43263,4317786
HS107,2,43267,4319275
HS107,3,43280,4322159
HS107,4,43468,4341949
HS107,5,43488,4342662
HS107,4,43572,4349478
HS107,3,43620,4356258
HS107,5,43785,4371075
HS107,4,43796,4371581
HS107,1,43801,4374358
HS107,4,44043,4396776
HS107,4,44091,4404447
HS107,5,44240,4417961
HS107,5,44282,4424834
HS107,5,44498,4441781
HS107,2,44601,4451883
HS107,4,44613,4453380
HS107,2,44707,4463176
HS107,5,44843,4478558
HS107,3,45065,4503035
HS107,3,45138,4510335
HS107,5,45268,4522246
HS107,3,45319,4523485
HS107,2,45347,4527077
HS107,4,45365,4530659
HS107,3,45400,4532377
HS107,5,45419,4534673
HS107,4,45597,4550790
HS107,5,45645,4559946
HS107,5,45765,4567887
HS107,5,45852,4576389
HS107,3,45854,4579361
HS107,4,45946,4590838
HS107,3,45992,4590884
HS107,3,46011,4595556
HS107,4,46049,4598168
HS107,3,46083,4599687
HS107,5,46140,4605288
HS107,2,46190,4614248
HS107,3,46215,4616352
HS107,3,46373,4630766
HS107,5,46459,4640059
HS107,4,46517,4644671
HS107,4,46636,4659541
HS107,3,46663,4661053
HS107,3,46796,4672967
HS107,3,46821,4677150
HS107,5,46913,4686647
HS107,5,46931,4686170
HS107,4,46992,4692567
HS107,2,47009,4697336
HS107,3,47039,4698158
HS107,1,47107,4703176
HS107,3,47324,4726460
HS107,3,47391,4734447
HS107,5,47427,4738938
HS107,4,47429,4737752
HS107,4,47458,4739662
HS107,2,47557,4747285
HS107,3,47579,4750277
HS107,4,47586,4750581
HS107,4,47588,4752860
HS107,2,47729,4766564
HS107,4,47742,4770141
HS107,3,47744,4766183
HS107,3,47762,4772636
HS107,3,47796,4772373
HS107,4,47797,4770988
HS107,3,47854,4777777
HS107,5,47855,4777580
HS107,4,47905,4783372
HS107,5,47947,4790443
HS107,5,48294,4821282
HS107,4,48399,4831188
HS107,4,48405,4834560
HS107,3,48429,4839732
HS107,2,48821,4876754
HS107,4,48896,4883759
HS107,3,49022,4898735
HS107,5,49044,4896282
HS107,5,49235,4918649
HS107,4,49239,4920138
HS107,2,49281,4922160
HS107,4,49294,4924351
HS107,4,49393,4935835
HS107,5,49418,4935365
HS107,5,49538,4948949
HS107,1,49704,4967331
HS107,4,49722,4963983
HS107,4,49777,4971958
HS107,3,49792,4972567
HS107,4,49863,4981647
HS107,5,49893,4985934
HS107,5,49925,4986461
HS107,2,49938,4990632
HS107,2,49968,4988385
HS107,4,49987,4991473
HS107,3,50236,5017858
HS107,5,50294,5021777
HS107,5,50309,5022287
HS107,4,50421,5034378
HS107,1,50422,5034577
HS107,5,50433,5036172
HS107,5,50567,5050463
HS107,5,50584,5051173
HS107,5,50734,5065678
HS107,1,50827,5075770
HS107,4,50858,5077583
HS107,5,50874,5079678
HS107,4,50884,5083153
HS107,4,50898,5086731
HS107,4,51020,5093981
HS107,4,51024,5096460
HS107,5,51044,5096183
HS107,3,51093,5103063
HS107,4,51159,5111247
HS107,5,51164,5108579
HS107,5,51177,5112057
HS107,5,51294,5121876
HS107,5,51320,5128238
HS107,3,51496,5142076
HS107,5,51560,5148080
HS107,3,51752,5169557
HS107,5,51755,5170550
HS107,4,51863,5177687
HS107,5,51953,5186390
HS107,4,52035,5197164
HS107,5,52215,5213580
HS107,4,52251,5216388
HS107,5,52340,5227763
HS107,5,52418,5235266
HS107,3,52432,5238547
HS107,5,52472,5241953
HS107,5,52492,5243557
HS107,2,52568,5249573
HS107,4,52620,5258238
HS107,3,52699,5261386
HS107,4,52748,5270741
HS107,3,52822,5279032
HS107,4,52872,5281854
HS107,2,52918,5287939
HS107,3,53042,5296676
HS107,4,53229,5319732
HS107,4,53256,5318868
HS107,5,53277,5324532
HS107,4,53306,5326739
HS107,3,53400,5334456
IA439,5,7,-6774
IA439,5,14,-1731
IA439,2,111,3972
IA439,5,124,5668
IA439,4,270,20565
IA439,5,329,23990
IA439,3,413,34469
IA439,5,430,35872
IA439,4,512,46052
IA439,4,514,47836
IA439,5,541,48556
IA439,4,578,52751
IA439,4,584,50777
IA439,5,743,70439
IA439,4,772,71260
IA439,4,854,82034
IA439,4,858,80157
IA439,3,861,82932
IA439,4,891,81378
IA439,4,904,84856
IA439,5,965,92738
IA439,5,966,87987
IA439,5,995,91382
IA439,4,1036,96670
IA439,4,1121,107348
IA439,4,1138,107563
IA439,5,1146,108561
IA439,4,1206,116244
IA439,5,1342,129250
IA439,3,1412,134666
IA439,5,1421,134378
IA439,4,1451,140249
IA439,5,1482,142656
IA439,4,1533,148548
IA439,4,1617,154572
IA439,3,1643,157766
IA439,4,1667,162542
IA439,4,1686,160977
IA439,4,1691,164447
IA439,4,1709,165257
IA439,2,1750,167575
IA439,5,1797,171681
IA439,1,1883,184934
IA439,5,1895,183362
IA439,5,1996,191185
IA439,4,2016,197541
IA439,4,2042,200834
IA439,4,2213,218231
IA439,4,2217,218631
IA439,4,2244,220935
IA439,4,2273,220865
IA439,3,2348,228662
IA439,3,2458,241345
IA439,3,2548,249256
IA439,5,2552,246587
IA439,5,2632,256270
IA439,3,2657,259562
IA439,5,2765,268481
IA439,5,2776,272452
IA439,5,2791,271378
IA439,1,2816,275858
IA439,5,2834,280232
IA439,3,2910,285159
IA439,5,2972,293438
IA439,4,3080,300575
IA439,4,3175,309778
IA439,4,3191,311873
IA439,4,3193,315340
IA439,5,3248,318464
IA439,5,3302,322280
IA439,2,3398,333365
IA439,4,3484,341965
IA439,3,3540,346179
IA439,5,3542,345587
IA439,2,3705,361590
IA439,3,3814,375064
IA439,4,3820,378040
IA439,3,3854,377183
IA439,4,3981,390675
IA439,5,4002,396141
IA439,5,4017,396651
IA439,3,4053,397677
IA439,5,4065,401253
IA439,4,4099,402871
IA439,3,4133,404390
IA439,5,4216,416155
IA439,4,4232,414290
IA439,4,4411,433675
IA439,2,4427,439433
IA439,5,4429,438742
IA439,5,4448,440246
IA439,4,4549,450247
IA439,4,4571,449972
IA439,5,4641,457269
IA439,4,4803,472875
IA439,4,4866,483036
IA439,3,5123,508043
IA439,4,5200,513961
IA439,3,5405,531788
IA439,3,5407,532582
IA439,3,5415,536055
IA439,5,5456,541937
IA439,4,5529,544881
IA439,5,5631,555675
IA439,5,5667,560463
IA439,3,5882,584141
IA439,3,5913,586152
IA439,4,5970,589971
IA439,5,6016,595660
IA439,3,6100,605545
IA439,4,6242,620636
IA439,4,6281,624833
IA439,5,6297,624948
IA439,5,6422,636854
IA439,4,6534,647559
IA439,5,6546,649947
IA439,3,6644,660737
IA439,3,6654,660351
IA439,5,6698,665840
IA439,4,6705,664758
IA439,5,6841,679942
IA439,4,6874,680866
IA439,5,6882,683250
IA439,5,6988,694246
IA439,5,6995,693263
IA439,3,7076,701858
IA439,4,7079,702257
IA439,3,7208,714860
IA439,5,7214,713777
IA439,5,7296,721185
IA439,5,7350,731733
IA439,5,7357,727384
IA439,3,7421,735764
IA439,3,7495,745540
IA439,5,7505,744065
IA439,2,7535,746174
IA439,4,7543,749746
IA439,3,7659,762336
IA439,4,7747,770344
IA439,4,7801,776041
IA439,3,7931,785180
IA439,4,8087,799790
IA439,5,8137,809443
IA439,2,8150,811238
IA439,5,8224,814579
IA439,5,8250,820149
IA439,5,8278,820177
IA439,5,8303,827033
IA439,5,8368,828583
IA439,4,8407,835552
IA439,5,8454,838965
IA439,5,8541,849843
IA439,5,8557,852136
IA439,5,8562,850557
IA439,4,8642,860834
IA439,4,8675,863144
IA439,4,8743,865786
IA439,4,9093,900390
IA439,4,9290,923456
IA439,5,9297,925740
IA439,3,9324,926460
IA439,4,9421,936853
IA439,4,9458,937682
IA439,3,9465,937689
IA439,5,9506,947234
IA439,5,9537,945681
IA439,3,9594,953856
IA439,2,9607,955057
IA439,4,9637,959641
IA439,4,9685,962164
IA439,5,9723,969231
IA439,5,9761,967388
IA439,4,9777,972156
IA439,4,9831,978645
IA439,5,9837,978057
IA439,2,9877,979780
IA439,1,9926,989234
IA439,3,9952,989458
IA439,4,9985,995035
IA439,4,10008,995553
IA439,4,10010,993377
IA439,5,10023,998637
IA439,4,10071,1003140
IA439,4,10077,1001067
IA439,5,10115,1004966
IA439,4,10174,1010173
IA439,3,10188,1011771
IA439,4,10195,1011877
IA439,3,10223,1016558
IA439,5,10277,1022552
IA439,3,10281,1022952
IA439,5,10409,1035455
IA439,4,10425,1034481
IA439,4,10446,1035690
IA439,5,10547,1048364
IA439,4,10577,1049681
IA439,5,10634,1059341
IA439,5,10710,1064466
IA439,5,10741,1065487
IA439,5,10753,1066489
IA439,5,10763,1068182
IA439,5,10777,1069384
IA439,4,10870,1083139
IA439,5,10922,1088933
IA439,4,11269,1120069
IA439,4,11285,1125530
IA439,4,11446,1138660
IA439,5,11529,1145376
IA439,5,11545,1147273
IA439,5,11752,1168567
IA439,3,11774,1169777
IA439,5,11788,1172464
IA439,4,11833,1176172
IA439,4,11837,1175285
IA439,4,11876,1181957
IA439,4,12204,1213173
IA439,5,12415,1238530
IA439,5,12417,1237245
IA439,4,12511,1243477
IA439,5,12539,1245782
IA439,4,12617,1252889
IA439,4,12624,1258539
IA439,5,12646,1258957
IA439,5,12928,1285078
IA439,5,13044,1300539
IA439,4,13123,1306954
IA439,5,13150,1308367
IA439,4,13190,1315931
IA439,4,13215,1318332
IA439,4,13259,1320158
IA439,3,13262,1322042
IA439,5,13393,1331182
IA439,2,13490,1344644
IA439,4,13608,1352979
IA439,5,13809,1372683
IA439,4,13843,1379152
IA439,3,13845,1379154
IA439,4,13940,1385882
IA439,4,13980,1390773
IA439,3,13985,1389788
IA439,5,14001,1394160
IA439,4,14009,1397435
IA439,5,14110,1405060
IA439,4,14117,1406453
IA439,3,14323,1428934
IA439,4,14386,1431472
IA439,5,14450,1439654
IA439,5,14453,1437776
IA439,4,14549,1446089
IA439,4,14581,1453249
IA439,4,14757,1468869
IA439,4,14848,1477276
IA439,4,14879,1484831
IA439,4,15071,1503140
IA439,4,15165,1508679
IA439,5,15317,1525463
IA439,4,15363,1527885
IA439,4,15409,1536544
IA439,4,15536,1547759
IA439,4,15595,1556530
IA439,5,15721,1565566
IA439,4,15756,1567977
IA439,4,15767,1571156
IA439,5,15811,1572883
IA439,5,15900,1585248
IA439,5,16116,1602690
IA439,5,16120,1603090
IA439,5,16135,1605283
IA439,5,16146,1608462
IA439,5,16171,1610269
IA439,5,16205,1614659
IA439,5,16219,1617049
IA439,5,16223,1618637
IA439,5,16246,1621234
IA439,5,16251,1621338
IA439,4,16286,1624541
IA439,4,16347,1626285
IA439,5,16369,1630366
IA439,5,16457,1642334
IA439,5,16486,1639987
IA439,4,16563,1649568
IA439,4,16581,1652556
IA439,4,16683,1663152
IA439,5,16713,1666251
IA439,4,16752,1671636
IA439,5,16786,1675234
IA439,4,16820,1673387
IA439,2,16844,1675985
IA439,5,17042,1696379
IA439,3,17093,1700687
IA439,5,17096,1702868
IA439,2,17177,1710572
IA439,3,17216,1715264
IA439,4,17228,1715573
IA439,4,17258,1718771
IA439,3,17433,1738548
IA439,4,17437,1735285
IA439,4,17515,1743580
IA439,5,17637,1755087
IA439,3,17651,1756685
IA439,4,17709,1762881
IA439,5,17919,1786653
IA439,5,17920,1784674
IA439,5,17969,1788980
IA439,4,18015,1795164
IA439,5,18047,1797968
IA439,5,18048,1800345
IA439,4,18049,1799257
IA439,5,18087,1804146
IA439,3,18169,1809475
IA439,5,18196,1812472
IA439,4,18220,1817050
IA439,5,18266,1819373
IA439,5,18424,1833787
IA439,4,18540,1851030
IA439,4,18552,1850844
IA439,4,18570,1851555
IA439,5,18593,1853360
IA439,4,18653,1858865
IA439,3,18716,1863482
IA439,5,18837,1875285
IA439,4,18972,1888389
IA439,5,19010,1893971
IA439,4,19051,1898665
IA439,5,19115,1906649
IA439,2,19179,1914534
IA439,5,19181,1913942
IA439,5,19243,1917964
IA439,4,19305,1921590
IA439,4,19612,1955161
IA439,5,19661,1961942
IA439,3,19704,1966143
IA439,4,19917,1982889
IA439,5,20176,2009680
IA439,2,20239,2019346
IA439,3,20249,2020940
IA439,5,20348,2030741
IA439,5,20422,2033884
IA439,4,20434,2038549
IA439,4,20489,2044247
IA439,5,20651,2056190
IA439,4,20817,2076057
IA439,4,20896,2086630
IA439,2,20993,2090390
IA439,4,21001,2092180
IA439,3,21033,2096568
IA439,5,21120,2107842
IA439,4,21366,2127789
IA439,5,21418,2134573
IA439,4,21420,2136258
IA439,5,21546,2150937
IA439,4,21704,2163569
IA439,5,21788,2171672
IA439,4,21898,2184256
IA439,4,22013,2196350
IA439,5,22307,2226047
IA439,4,22392,2235042
IA439,4,22461,2243031
IA439,4,22482,2242557
IA439,4,22584,2249985
IA439,4,22666,2259373
IA439,4,22702,2264062
IA439,5,22743,2269845
IA439,4,22758,2271543
IA439,5,22963,2288083
IA439,5,23128,2304880
IA439,5,23252,2321339
IA439,5,23369,2331950
IA439,3,23375,2330372
IA439,5,23379,2333148
IA439,2,23383,2332360
IA439,5,23389,2330782
IA439,4,23504,2343272
IA439,4,23539,2347663
IA439,5,23688,2363157
IA439,4,23860,2380456
IA439,3,23930,2384189
IA439,5,24048,2397375
IA439,2,24110,2403773
IA439,3,24121,2404180
IA439,4,24174,2409777
IA439,4,24214,2414371
IA439,5,24293,2421281
IA439,5,24298,2426632
IA439,4,24374,2433935
IA439,3,24382,2435032
IA439,3,24401,2431685
IA439,4,24743,2466578
IA439,4,24788,2472266
IA439,4,24943,2490340
IA439,5,25120,2503387
IA439,4,25160,2511347
IA439,3,25207,2514562
IA439,4,25398,2533068
IA439,4,25416,2538531
IA439,5,25468,2543137
IA439,5,25483,2544241
IA439,4,25506,2545155
IA439,3,25812,2577042
IA439,1,25828,2574583
IA439,4,25921,2586853
IA439,4,26031,2594190
IA439,3,26087,2601869
IA439,5,26094,2604252
IA439,5,26161,2610853
IA439,5,26279,2623346
IA439,4,26322,2625765
IA439,4,26417,2637740
IA439,5,26434,2640133
IA439,5,26473,2642251
IA439,5,26591,2650982
IA439,4,26753,2668172
IA439,5,26815,2673283
IA439,5,26870,2679674
IA439,5,26975,2692055
IA439,4,27004,2696440
IA439,3,27094,2704945
IA439,4,27120,2705565
IA439,3,27127,2708641
IA439,4,27200,2711288
IA439,4,27213,2717439
IA439,5,27236,2718551
IA439,5,27269,2720762
IA439,4,27498,2745246
IA439,4,27562,2751448
IA439,4,27590,2752763
IA439,3,27781,2775031
IA439,4,27992,2793260
IA439,3,27997,2791384
IA439,4,28122,2806062
IA439,3,28165,2813530
IA439,3,28227,2818245
IA439,4,28310,2827139
IA439,4,28409,2833772
IA439,2,28435,2839639
IA439,5,28446,2840343
IA439,3,28475,2839382
IA439,4,28508,2841890
IA439,5,28542,2849052
IA439,3,28588,2850781
IA439,5,28839,2875287
IA439,3,28939,2886079
IA439,4,29055,2897778
IA439,3,29088,2900781
IA439,3,29123,2905568
IA439,5,29155,2907778
IA439,2,29165,2910461
IA439,5,29204,2915252
IA439,3,29213,2914271
IA439,4,29329,2929237
IA439,4,29332,2924587
IA439,4,29341,2926873
IA439,3,29539,2950930
IA439,4,29581,2952556
IA439,5,29604,2956935
IA439,5,29650,2960347
IA439,2,29833,2976271
IA439,4,29867,2981750
IA439,5,29919,2986455
IA439,4,30048,2998662
IA439,5,30097,3005641
IA439,5,30196,3012769
IA439,5,30256,3022531
IA439,5,30259,3021049
IA439,4,30419,3035465
IA439,3,30444,3035490
IA439,5,30822,3075369
IA439,4,30823,3073687
IA439,1,31063,3101845
IA439,5,31143,3106578
IA439,4,31179,3113247
IA439,5,31328,3124781
IA439,5,31339,3129841
IA439,1,31385,3129887
IA439,5,31415,3132788
IA439,2,31547,3149057
IA439,4,31741,3165685
IA439,5,31846,3176383
IA439,5,31977,3192057
IA439,5,32006,3191690
IA439,5,32081,3204932
IA439,4,32274,3220668
IA439,4,32299,3225049
IA439,1,32339,3229247
IA439,5,32374,3233737
IA439,5,32522,3246161
IA439,3,32570,3252842
IA439,4,32585,3253550
IA439,2,32628,3255375
IA439,3,32659,3258673
IA439,4,32668,3260959
IA439,4,32692,3260488
IA439,4,32936,3286373
IA439,5,33308,3323672
IA439,3,33328,3326860
IA439,5,33346,3327571
IA439,4,33480,3344931
IA439,4,33605,3351986
IA439,2,33654,3360450
IA439,5,33674,3359777
IA439,5,33768,3372543
IA439,4,33844,3378559
IA439,3,33930,3384981
IA439,5,33932,3387656
IA439,1,33993,3390984
IA439,5,34242,3419646
IA439,4,34573,3451063
IA439,5,34763,3473231
IA439,5,34853,3477182
IA439,5,34975,3493936
IA439,5,35052,3497280
IA439,5,35195,3513263
IA439,5,35249,3516485
IA439,4,35264,3520064
IA439,5,35270,3519377
IA439,5,35426,3538937
IA439,4,35433,3536964
IA439,4,35440,3540634
IA439,2,35467,3543235
IA439,5,35500,3541684
IA439,2,35531,3545576
IA439,4,35543,3545885
IA439,4,35609,3552386
IA439,4,35648,3559949
IA439,5,35813,3575063
IA439,3,36006,3596739
IA439,5,36323,3625865
IA439,4,36345,3626580
IA439,5,36481,3640774
IA439,5,36596,3655937
IA439,5,36599,3655544
IA439,4,36755,3672134
IA439,5,37239,3716673
IA439,5,37493,3743855
IA439,5,37500,3743664
IA439,4,37518,3746157
IA439,5,37577,3754037
IA439,4,37691,3764150
IA439,5,37749,3767871
IA439,4,37797,3771681
IA439,5,37873,3778390
IA439,4,37974,3789876
IA439,5,38057,3798671
IA439,4,38195,3814946
IA439,5,38265,3819570
IA439,4,38311,3825061
IA439,5,38337,3829344
IA439,5,38341,3825883
IA439,5,38399,3836633
IA439,4,38505,3842778
IA439,5,38620,3858535
IA439,4,38647,3856582
IA439,4,38838,3880335
IA439,5,38941,3885190
IA439,4,38978,3893048
IA439,5,38988,3892860
IA439,5,39041,3896477
IA439,4,39094,3903856
IA439,5,39140,3907961
IA439,5,39181,3912853
IA439,5,39438,3940335
IA439,5,39772,3970666
IA439,4,39884,3983252
IA439,4,39948,3988464
IA439,5,40003,3992776
IA439,5,40036,3994888
IA439,2,40332,4028250
IA439,2,40344,4025787
IA439,5,40479,4040475
IA439,5,40552,4050349
IA439,4,40560,4050060
IA439,3,40564,4052737
IA439,5,40662,4059567
IA439,4,40840,4080535
IA439,4,40887,4080483
IA439,4,40974,4090767
IA439,5,41003,4095449
IA439,4,41163,4107786
IA439,5,41249,4118366
IA439,4,41380,4129387
IA439,4,41810,4172882
IA439,5,41943,4186677
IA439,5,41958,4192137
IA439,5,42090,4205733
IA439,5,42101,4201982
IA439,4,42113,4204865
IA439,5,42117,4203879
IA439,5,42148,4208761
IA439,4,42279,4219089
IA439,5,42576,4252254
IA439,5,42592,4253161
IA439,2,42609,4257237
IA439,4,42685,4259689
IA439,5,42925,4287253
IA439,5,42987,4290384
IA439,5,43030,4294585
IA439,4,43122,4303488
IA439,4,43235,4319540
IA439,5,43250,4317179
IA439,4,43292,4326032
IA439,5,43513,4342390
IA439,5,43529,4348346
IA439,5,43658,4360553
IA439,4,43726,4363888
IA439,4,43754,4369361
IA439,4,43812,4374171
IA439,5,43926,4384779
IA439,5,43939,4387861
IA439,1,44036,4398452
IA439,4,44074,4400371
IA439,5,44343,4425588
IA439,4,44661,4462338
IA439,4,44704,4466638
IA439,5,44755,4468669
IA439,5,44808,4476048
IA439,5,45147,4511631
IA439,2,45228,4515870
IA439,5,45325,4526461
IA439,5,45442,4535785
IA439,4,45458,4541345
IA439,4,45468,4542642
IA439,4,45497,4545047
IA439,3,45555,4548471
