Sale Date,ISBN,Discount,ItemID,OrderID
2193-01-13,989-28-79-40897-8,,107031-86-4283,107031-801
2193-01-13,989-28-79-13801-1,,107031-96-7862,107031-802
2193-01-13,989-28-79-23023-4,,107031-90-102,107031-803
2193-01-13,989-28-79-91028-0,,107031-17-4844,107031-804
2193-01-13,989-28-79-23023-4,,107031-91-6224,107031-805
2193-01-13,989-28-79-74374-1,,107031-86-3472,107031-806
2193-01-13,989-28-79-74374-1,,107031-26-6088,107031-807
2193-01-13,989-28-79-23023-4,,107031-73-9718,107031-808
2193-01-13,989-28-79-13801-1,,107031-68-4478,107031-809
2193-01-13,989-28-79-13801-1,,107031-80-9032,107031-810
2193-01-13,989-28-79-13801-1,,107031-88-667,107031-811
2193-01-13,989-28-79-74374-1,,107031-1-8554,107031-812
2193-01-13,989-28-79-40897-8,,107031-84-8895,107031-813
2193-01-13,989-28-79-16808-7,,107031-13-1471,107031-814
2193-01-13,989-28-79-23023-4,,107031-70-3796,107031-815
2193-01-13,989-28-79-13801-1,,107031-11-2285,107031-816
2193-01-13,989-28-79-71565-6,,107031-2-4609,107031-817
2193-01-13,989-28-79-23023-4,,107031-32-1240,107031-818
2193-01-13,989-28-79-74374-1,,107031-58-9588,107031-819
2193-01-13,989-28-79-13801-1,,107031-57-7847,107031-820
2193-01-13,989-28-79-68089-3,0.05,107031-87-1235,107031-821
2193-01-13,989-28-79-74374-1,,107031-35-3378,107031-822
2193-01-13,989-28-79-13801-1,,107031-6-8963,107031-823
2193-01-13,989-28-79-91028-0,,107031-14-6586,107031-824
2193-01-13,989-28-79-68089-3,0.05,107031-87-5484,107031-825
2193-01-13,989-28-79-71565-6,,107031-36-8382,107031-826
2193-01-13,989-28-79-68089-3,0.05,107031-35-3200,107031-827
2193-01-13,989-28-79-71565-6,,107031-4-5893,107031-828
2193-01-13,989-28-79-55752-2,,107031-51-3476,107031-829
2193-01-13,989-28-79-26824-4,,107031-55-5246,107031-830
2193-01-13,989-28-79-68089-3,0.05,107031-70-1855,107031-831
2193-01-13,989-28-79-13801-1,,107031-95-4283,107031-832
2193-01-13,989-28-79-74374-1,,107031-99-9548,107031-833
2193-01-13,989-28-79-26824-4,,107031-1-8982,107031-834
2193-01-13,989-28-79-74374-1,,107031-71-5624,107031-835
2193-01-13,989-28-79-68089-3,0.05,107031-73-3866,107031-836
2193-01-13,989-28-79-91028-0,,107031-74-4946,107031-837
2193-01-13,989-28-3705-222-9,,107031-63-3716,107031-838
2193-01-13,989-28-3705-222-9,,107031-8-3700,107031-839
2193-01-13,989-28-3705-205-2,,107031-82-7574,107031-840
2193-01-13,989-28-3705-222-9,,107031-46-6680,107031-841
2193-01-13,989-28-3705-222-9,,107031-90-2750,107031-842
2193-01-13,989-28-79-23015-9,,107031-50-3659,107031-843
2193-01-13,989-28-3705-987-7,,107031-68-1953,107031-843
2193-01-13,989-28-3705-492-6,,107031-71-6318,107031-843
2193-01-13,989-28-3705-987-7,,107031-92-9948,107031-843
2193-01-13,989-28-79-03683-6,,107031-60-6045,107031-844
2193-01-13,989-28-79-74374-1,,107031-8-8181,107031-844
2193-01-13,989-28-79-04510-4,,107031-88-9456,107031-844
2193-01-13,989-28-79-23023-4,,107031-88-6454,107031-845
2193-01-13,989-28-79-74374-1,,107031-97-3925,107031-845
2193-01-13,989-28-79-13801-1,,107031-98-5463,107031-845
2193-01-13,989-28-229-6632-6,0.1,107031-38-6082,107031-846
2193-01-13,989-28-3705-152-9,,107031-44-1840,107031-846
2193-01-13,989-28-3705-007-2,,107031-21-551,107031-847
2193-01-13,989-28-3705-987-7,,107031-73-93,107031-847
2193-01-13,989-28-3705-007-2,,107031-65-2302,107031-848
2193-01-13,989-28-3705-222-9,,107031-70-8942,107031-848
2193-01-13,989-28-79-82749-6,,107031-44-3281,107031-849
2193-01-13,989-28-79-13801-1,,107031-73-8107,107031-849
2193-01-13,989-28-79-05670-4,,107031-90-8531,107031-850
2193-01-13,989-28-79-45675-7,,107031-99-2021,107031-850
2193-01-13,989-28-229-9769-6,,107031-54-384,107031-851
2193-01-13,989-28-229-9769-6,,107031-70-3269,107031-851
2193-01-13,989-28-229-1404-4,,107031-91-4591,107031-852
2193-01-13,989-28-229-9769-6,,107031-93-2870,107031-852
2193-01-13,989-28-229-5891-8,,107031-57-6047,107031-853
2193-01-13,989-28-229-6632-6,0.1,107031-58-750,107031-854
2193-01-13,989-28-229-7592-2,,107031-43-31,107031-854
2193-01-14,989-28-79-82197-5,0.15,107032-1-3099,107031-907
2193-01-14,989-28-3705-007-2,,107032-12-806,107032-855
2193-01-14,989-28-3705-007-2,,107032-26-2823,107032-856
2193-01-14,989-28-3705-966-2,,107032-40-7803,107032-857
2193-01-14,989-28-3705-007-2,,107032-11-2073,107032-858
2193-01-14,989-28-3705-987-7,,107032-39-6470,107032-859
2193-01-14,989-28-3705-007-2,,107032-17-629,107032-860
2193-01-14,989-28-3705-987-7,,107032-6-4263,107032-861
2193-01-14,989-28-79-82197-5,,107032-20-2343,107032-862
2193-01-14,989-28-79-45675-7,,107032-22-8529,107032-863
2193-01-14,989-28-79-21991-8,,107032-34-4573,107032-864
2193-01-14,989-28-79-30536-9,,107032-4-8440,107032-865
2193-01-14,989-28-79-11297-4,,107032-69-762,107032-866
2193-01-14,989-28-79-21991-8,,107032-10-3625,107032-867
2193-01-14,989-28-79-82197-5,0.15,107032-1-7154,107032-868
2193-01-14,989-28-79-61125-5,,107032-81-6909,107032-869
2193-01-14,989-28-79-01991-4,,107032-48-2263,107032-870
2193-01-14,989-28-79-86624-2,,107032-54-9283,107032-871
2193-01-14,989-28-79-22871-2,,107032-88-5006,107032-872
2193-01-14,989-28-79-05670-4,,107032-89-6062,107032-873
2193-01-14,989-28-79-05670-4,,107032-85-1469,107032-874
2193-01-14,989-28-79-69807-2,,107032-69-7012,107032-875
2193-01-14,989-28-79-05670-4,,107032-18-3090,107032-876
2193-01-14,989-28-79-69807-2,,107032-69-7011,107032-877
2193-01-14,989-28-229-9769-6,,107032-41-2268,107032-878
2193-01-14,989-28-229-7592-2,,107032-79-5621,107032-879
2193-01-14,989-28-229-1404-4,,107032-59-4178,107032-880
2193-01-14,989-28-229-7592-2,,107032-7-2886,107032-881
2193-01-14,989-28-229-9769-6,,107032-57-7574,107032-882
2193-01-14,989-28-229-0197-6,,107032-46-5849,107032-883
2193-01-14,989-28-229-1404-4,,107032-29-5486,107032-884
2193-01-14,989-28-79-55824-6,,107032-1-9834,107032-885
2193-01-14,989-28-79-13801-1,,107032-72-7515,107032-886
2193-01-14,989-28-79-23023-4,,107032-10-6656,107032-887
2193-01-14,989-28-79-74374-1,,107032-49-3622,107032-888
2193-01-14,989-28-79-13801-1,,107032-82-9306,107032-889
2193-01-14,989-28-79-13801-1,,107032-97-5056,107032-890
2193-01-14,989-28-79-40897-8,,107032-18-9941,107032-891
2193-01-14,989-28-79-71565-6,,107032-59-4193,107032-892
2193-01-14,989-28-79-74374-1,,107032-30-3815,107032-893
2193-01-14,989-28-79-13801-1,,107032-73-2325,107032-894
2193-01-14,989-28-79-71565-6,,107032-33-2169,107032-895
2193-01-14,989-28-79-51397-9,,107032-19-8025,107032-896
2193-01-14,989-28-79-13801-1,,107032-99-9972,107032-897
2193-01-14,989-28-79-71565-6,,107032-72-7099,107032-898
2193-01-14,989-28-79-68089-3,0.05,107032-15-7299,107032-899
2193-01-14,989-28-79-40897-8,,107032-20-4964,107032-900
2193-01-14,989-28-79-23023-4,,107032-41-2785,107032-901
2193-01-14,989-28-3705-492-6,,107032-84-6414,107032-902
2193-01-14,989-28-3705-492-6,,107032-28-9483,107032-903
2193-01-14,989-28-3705-222-9,,107032-35-980,107032-904
2193-01-14,989-28-3705-222-9,,107032-54-7711,107032-905
2193-01-14,989-28-3705-152-9,,107032-34-245,107032-906
2193-01-14,989-28-3705-007-2,,107032-79-1247,107032-906
2193-01-14,989-28-79-55824-6,,107032-31-6686,107032-907
2193-01-14,989-28-79-23023-4,,107032-5-8133,107032-908
2193-01-14,989-28-79-13801-1,,107032-73-5296,107032-908
2193-01-14,989-28-79-23023-4,,107032-85-5542,107032-909
2193-01-14,989-28-79-36485-4,,107032-8-5843,107032-909
2193-01-14,989-28-3705-136-9,,107032-44-318,107032-910
2193-01-14,989-28-79-36485-4,,107032-56-1493,107032-910
2193-01-14,989-28-79-74374-1,,107032-59-1200,107032-910
2193-01-15,989-28-79-82197-5,0.15,107033-1-7714,107032-914
2193-01-15,989-28-3705-987-7,,107033-71-8961,107033-911
2193-01-15,989-28-79-45675-7,,107033-15-3776,107033-912
2193-01-15,989-28-79-45675-7,,107033-51-7091,107033-913
2193-01-15,989-28-79-07610-8,,107033-75-5945,107033-915
2193-01-15,989-28-79-82197-5,0.15,107033-1-1605,107033-916
2193-01-15,989-28-79-45675-7,,107033-56-4903,107033-917
2193-01-15,989-28-79-30536-9,,107033-15-6212,107033-918
2193-01-15,989-28-79-21991-8,,107033-65-489,107033-919
2193-01-15,989-28-654-0127-3,,107033-60-71,107033-920
2193-01-15,989-28-79-82749-6,,107033-63-619,107033-921
2193-01-15,989-28-79-13871-4,,107033-4-5537,107033-922
2193-01-15,989-28-79-82749-6,,107033-2-8463,107033-923
2193-01-15,989-28-79-82125-8,,107033-88-9638,107033-924
2193-01-15,989-28-79-13871-4,,107033-4-5536,107033-925
2193-01-15,989-28-79-13871-4,,107033-24-2906,107033-926
2193-01-15,989-28-79-05670-4,,107033-63-8087,107033-927
2193-01-15,989-28-79-82749-6,,107033-63-618,107033-928
2193-01-15,989-28-79-13871-4,,107033-24-2905,107033-929
2193-01-15,989-28-79-69807-2,,107033-2-8169,107033-930
2193-01-15,989-28-79-82749-6,,107033-2-8462,107033-931
2193-01-15,989-28-229-5891-8,,107033-68-9167,107033-932
2193-01-15,989-28-229-9769-6,,107033-63-6741,107033-933
2193-01-15,989-28-229-9769-6,,107033-60-9867,107033-934
2193-01-15,989-28-229-7592-2,,107033-64-4342,107033-935
2193-01-15,989-28-79-13801-1,,107033-88-634,107033-936
2193-01-15,989-28-79-13801-1,,107033-5-4689,107033-937
2193-01-15,989-28-79-23023-4,,107033-63-2192,107033-938
2193-01-15,989-28-79-23023-4,,107033-50-3199,107033-939
2193-01-15,989-28-79-13801-1,,107033-71-6330,107033-940
2193-01-15,989-28-79-23023-4,,107033-88-3386,107033-941
2193-01-15,989-28-79-23023-4,,107033-19-7235,107033-942
2193-01-15,989-28-79-91028-0,,107033-73-2660,107033-943
2193-01-15,989-28-79-40897-8,,107033-10-1619,107033-944
2193-01-15,989-28-79-40897-8,,107033-79-5438,107033-945
2193-01-15,989-28-79-13801-1,,107033-41-5363,107033-946
2193-01-15,989-28-79-74374-1,,107033-65-9313,107033-947
2193-01-15,989-28-79-23023-4,,107033-99-8458,107033-948
2193-01-15,989-28-79-74374-1,,107033-27-346,107033-949
2193-01-15,989-28-79-74374-1,,107033-80-8609,107033-950
2193-01-15,989-28-79-40897-8,,107033-72-6654,107033-951
2193-01-15,989-28-3705-222-9,,107033-67-2487,107033-952
2193-01-15,989-28-3705-492-6,,107033-46-3923,107033-953
2193-01-15,989-28-3705-987-7,,107033-24-6924,107033-954
2193-01-15,989-28-79-05670-4,,107033-67-6680,107033-955
2193-01-15,989-28-79-82749-6,,107033-68-2785,107033-955
2193-01-15,989-28-79-82125-8,,107033-88-9637,107033-955
2193-01-15,989-28-229-1404-4,,107033-90-5751,107033-955
2193-01-15,989-28-79-16533-8,,107033-9-7794,107033-955
2193-01-15,989-28-79-01991-4,0.13,107033-42-7106,107033-956
2193-01-15,989-28-654-2620-7,0.13,107033-76-6277,107033-956
2193-01-15,989-28-79-82197-5,0.15,107033-1-6986,107033-956
2193-01-15,989-28-229-3157-7,,107033-2-2727,107033-957
2193-01-15,989-28-79-82749-6,,107033-68-2784,107033-957
2193-01-15,989-28-79-69807-2,,107033-2-8168,107033-958
2193-01-15,989-28-229-3157-7,,107033-50-5956,107033-958
2193-01-15,989-28-79-68089-3,0.05,107033-69-5761,107033-959
2193-01-15,989-28-229-0197-6,,107033-11-770,107033-959
2193-01-15,989-28-79-13801-1,,107033-79-1582,107033-960
2193-01-15,989-28-79-91028-0,,107033-52-181,107033-961
2193-01-15,989-28-79-55824-6,,107033-95-9291,107033-961
2193-01-15,989-28-79-18127-7,,107033-10-6848,107033-962
2193-01-15,989-28-3705-987-7,,107033-34-2409,107033-962
2193-01-15,989-28-3705-607-4,,107033-4-8183,107033-962
2193-01-16,989-28-79-82197-5,0.15,107034-1-6848,107033-974
2193-01-16,989-28-79-13801-1,,107034-3-6437,107034-1000
2193-01-16,989-28-79-68089-3,0.05,107034-2-2077,107034-1001
2193-01-16,989-28-79-13801-1,,107034-40-1925,107034-1002
2193-01-16,989-28-79-13801-1,,107034-36-628,107034-1003
2193-01-16,989-28-79-13801-1,,107034-72-9426,107034-1004
2193-01-16,989-28-79-23023-4,,107034-39-5975,107034-1005
2193-01-16,989-28-79-55824-6,,107034-14-2950,107034-1006
2193-01-16,989-28-79-74374-1,,107034-29-8454,107034-1007
2193-01-16,989-28-79-74374-1,,107034-17-7971,107034-1008
2193-01-16,989-28-79-13801-1,,107034-58-1795,107034-1009
2193-01-16,989-28-3705-492-6,,107034-44-1554,107034-1010
2193-01-16,989-28-3705-222-9,,107034-55-3634,107034-1011
2193-01-16,989-28-79-14379-4,,107034-67-2852,107034-1012
2193-01-16,989-28-79-43841-8,,107034-62-5587,107034-1013
2193-01-16,989-28-3705-633-3,,107034-22-4090,107034-1014
2193-01-16,989-28-229-9769-6,,107034-40-2491,107034-1015
2193-01-16,989-28-79-82197-5,,107034-86-8573,107034-1015
2193-01-16,989-28-79-71565-6,0.13,107034-13-2950,107034-1016
2193-01-16,989-28-229-0197-6,0.13,107034-42-9951,107034-1016
2193-01-16,989-28-79-55752-2,,107034-36-5811,107034-1017
2193-01-16,989-28-79-91028-0,,107034-99-7884,107034-1017
2193-01-16,989-28-79-45675-7,,107034-30-3762,107034-1018
2193-01-16,989-28-79-55752-2,,107034-38-8131,107034-1018
2193-01-16,989-28-3705-222-9,,107034-35-318,107034-1019
2193-01-16,989-28-79-03683-6,,107034-62-7627,107034-1019
2193-01-16,989-28-79-14379-4,,107034-83-4788,107034-1019
2193-01-16,989-28-3705-007-2,,107034-36-3468,107034-963
2193-01-16,989-28-3705-966-2,,107034-77-5931,107034-964
2193-01-16,989-28-3705-054-6,,107034-96-739,107034-965
2193-01-16,989-28-3705-987-7,,107034-21-1613,107034-966
2193-01-16,989-28-3705-136-9,,107034-93-924,107034-967
2193-01-16,989-28-3705-007-2,,107034-34-7371,107034-968
2193-01-16,989-28-3705-649-4,,107034-75-6812,107034-969
2193-01-16,989-28-3705-007-2,,107034-80-9809,107034-970
2193-01-16,989-28-79-45675-7,,107034-18-9903,107034-971
2193-01-16,989-28-79-01991-4,,107034-17-3528,107034-972
2193-01-16,989-28-79-45675-7,,107034-6-9747,107034-973
2193-01-16,989-28-79-82197-5,0.15,107034-1-5986,107034-975
2193-01-16,989-28-79-11297-4,,107034-86-1389,107034-976
2193-01-16,989-28-79-30536-9,,107034-1-3845,107034-977
2193-01-16,989-28-79-13871-4,,107034-35-6499,107034-978
2193-01-16,989-28-79-13871-4,,107034-35-6498,107034-979
2193-01-16,989-28-79-13871-4,,107034-32-4357,107034-980
2193-01-16,989-28-79-13871-4,,107034-32-4356,107034-981
2193-01-16,989-28-79-82749-6,,107034-13-6603,107034-982
2193-01-16,989-28-79-69807-2,,107034-27-6603,107034-983
2193-01-16,989-28-79-69807-2,,107034-29-6785,107034-984
2193-01-16,989-28-79-69807-2,,107034-27-6602,107034-985
2193-01-16,989-28-79-05670-4,,107034-96-195,107034-986
2193-01-16,989-28-79-69807-2,,107034-29-6784,107034-987
2193-01-16,989-28-79-05670-4,,107034-44-1515,107034-988
2193-01-16,989-28-79-82749-6,,107034-13-6602,107034-989
2193-01-16,989-28-229-7592-2,,107034-27-2437,107034-990
2193-01-16,989-28-229-6632-6,0.1,107034-60-2971,107034-991
2193-01-16,989-28-229-3157-7,,107034-79-456,107034-992
2193-01-16,989-28-229-7592-2,,107034-60-7324,107034-993
2193-01-16,989-28-229-6632-6,0.1,107034-51-5460,107034-994
2193-01-16,989-28-229-0197-6,,107034-44-2957,107034-995
2193-01-16,989-28-79-74374-1,,107034-27-6305,107034-996
2193-01-16,989-28-79-13801-1,,107034-53-4203,107034-997
2193-01-16,989-28-79-13801-1,,107034-46-7783,107034-998
2193-01-16,989-28-79-13801-1,,107034-58-4580,107034-999
2193-01-17,989-28-3705-369-1,,107035-89-7961,107035-1020
2193-01-17,989-28-3705-007-2,,107035-64-2386,107035-1021
2193-01-17,989-28-3705-007-2,,107035-45-51,107035-1022
2193-01-17,989-28-3705-138-3,,107035-35-841,107035-1023
2193-01-17,989-28-3705-987-7,,107035-98-4244,107035-1024
2193-01-17,989-28-3705-775-0,,107035-15-4613,107035-1025
2193-01-17,989-28-79-11297-4,,107035-76-6326,107035-1026
2193-01-17,989-28-79-27078-0,,107035-58-1802,107035-1027
2193-01-17,989-28-79-82197-5,,107035-36-6667,107035-1028
2193-01-17,989-28-79-16826-1,,107035-88-8259,107035-1029
2193-01-17,989-28-79-45675-7,,107035-81-8030,107035-1030
2193-01-17,989-28-79-11297-4,,107035-22-1656,107035-1031
2193-01-17,989-28-79-82749-6,,107035-26-3248,107035-1032
2193-01-17,989-28-79-05670-4,,107035-9-8827,107035-1033
2193-01-17,989-28-79-82749-6,,107035-24-7414,107035-1034
2193-01-17,989-28-79-82125-8,,107035-59-7061,107035-1035
2193-01-17,989-28-79-13871-4,,107035-68-7884,107035-1036
2193-01-17,989-28-79-82125-8,,107035-59-7060,107035-1037
2193-01-17,989-28-79-05670-4,,107035-95-6505,107035-1038
2193-01-17,989-28-79-05670-4,,107035-27-4041,107035-1039
2193-01-17,989-28-79-82749-6,,107035-24-7413,107035-1040
2193-01-17,989-28-229-9769-6,,107035-20-9424,107035-1041
2193-01-17,989-28-229-6632-6,0.1,107035-77-5998,107035-1042
2193-01-17,989-28-229-3157-7,,107035-36-717,107035-1043
2193-01-17,989-28-229-1404-4,,107035-94-6085,107035-1044
2193-01-17,989-28-229-6632-6,0.1,107035-97-683,107035-1045
2193-01-17,989-28-229-5891-8,,107035-24-2159,107035-1046
2193-01-17,989-28-229-7592-2,,107035-12-744,107035-1047
2193-01-17,989-28-229-6632-6,0.1,107035-84-3322,107035-1048
2193-01-17,989-28-229-5891-8,,107035-79-7811,107035-1049
2193-01-17,989-28-79-74374-1,,107035-82-8655,107035-1050
2193-01-17,989-28-79-91028-0,,107035-98-2518,107035-1051
2193-01-17,989-28-79-91028-0,,107035-90-8073,107035-1052
2193-01-17,989-28-79-51397-9,,107035-40-4062,107035-1053
2193-01-17,989-28-79-74374-1,,107035-15-8869,107035-1054
2193-01-17,989-28-79-13801-1,,107035-45-258,107035-1056
2193-01-17,989-28-79-74374-1,,107035-23-7923,107035-1057
2193-01-17,989-28-79-91028-0,,107035-8-7203,107035-1058
2193-01-17,989-28-79-13801-1,,107035-22-2869,107035-1059
2193-01-17,989-28-79-26824-4,,107035-38-6336,107035-1060
2193-01-17,989-28-79-51397-9,,107035-37-6145,107035-1061
2193-01-17,989-28-79-68089-3,0.05,107035-92-8336,107035-1062
2193-01-17,989-28-79-74374-1,,107035-54-7208,107035-1063
2193-01-17,989-28-79-68089-3,0.05,107035-7-6827,107035-1064
2193-01-17,989-28-79-26824-4,,107035-38-9354,107035-1065
2193-01-17,989-28-79-74374-1,,107035-77-7211,107035-1066
2193-01-17,989-28-3705-222-9,,107035-85-4620,107035-1067
2193-01-17,989-28-3705-222-9,,107035-27-3483,107035-1068
2193-01-17,989-28-3705-222-9,,107035-92-606,107035-1069
2193-01-17,989-28-3705-492-6,,107035-76-5101,107035-1070
2193-01-17,989-28-3705-492-6,,107035-65-8755,107035-1071
2193-01-17,989-28-79-82749-6,,107035-26-3247,107035-1072
2193-01-17,989-28-79-13871-4,,107035-68-7883,107035-1072
2193-01-17,989-28-3705-007-2,0.13,107035-36-4404,107035-1073
2193-01-17,989-28-79-32105-5,0.13,107035-42-9794,107035-1073
2193-01-17,989-28-79-68089-3,0.05,107035-74-8028,107035-1074
2193-01-17,989-28-79-13801-1,,107035-20-3113,107035-1074
2193-01-17,989-28-79-03683-6,,107035-71-3667,107035-1074
2193-01-18,989-28-79-82197-5,0.15,107036-1-1344,107034-1079
2193-01-18,989-28-3705-007-2,,107036-97-635,107036-1075
2193-01-18,989-28-3705-007-2,,107036-62-2116,107036-1076
2193-01-18,989-28-3705-987-7,,107036-65-8524,107036-1077
2193-01-18,989-28-3705-138-3,,107036-93-1648,107036-1078
2193-01-18,989-28-79-30536-9,,107036-27-7712,107036-1080
2193-01-18,989-28-79-82197-5,0.15,107036-1-6878,107036-1081
2193-01-18,989-28-79-30536-9,,107036-14-844,107036-1082
2193-01-18,989-28-79-21991-8,,107036-44-7193,107036-1083
2193-01-18,989-28-79-69807-2,,107036-53-8796,107036-1084
2193-01-18,989-28-79-82749-6,,107036-77-664,107036-1085
2193-01-18,989-28-79-69807-2,,107036-9-5451,107036-1086
2193-01-18,989-28-79-69807-2,,107036-61-9440,107036-1087
2193-01-18,989-28-79-82749-6,,107036-25-9380,107036-1088
2193-01-18,989-28-79-05670-4,,107036-50-3950,107036-1089
2193-01-18,989-28-79-69807-2,,107036-3-9236,107036-1090
2193-01-18,989-28-79-82749-6,,107036-77-663,107036-1091
2193-01-18,989-28-79-69807-2,,107036-53-1016,107036-1092
2193-01-18,989-28-79-69807-2,,107036-53-8795,107036-1093
2193-01-18,989-28-79-69807-2,,107036-53-1015,107036-1094
2193-01-18,989-28-79-22562-9,,107036-82-2517,107036-1095
2193-01-18,989-28-79-82749-6,,107036-25-9379,107036-1096
2193-01-18,989-28-654-0047-4,,107036-14-3152,107036-1097
2193-01-18,989-28-229-1404-4,,107036-31-8957,107036-1098
2193-01-18,989-28-229-7592-2,,107036-90-7294,107036-1099
2193-01-18,989-28-229-1404-4,,107036-26-4822,107036-1100
2193-01-18,989-28-229-0197-6,,107036-38-9662,107036-1101
2193-01-18,989-28-229-9769-6,,107036-32-8209,107036-1102
2193-01-18,989-28-229-9769-6,,107036-93-7763,107036-1103
2193-01-18,989-28-229-7592-2,,107036-58-167,107036-1104
2193-01-18,989-28-229-7592-2,,107036-10-9638,107036-1105
2193-01-18,989-28-229-1404-4,,107036-4-8162,107036-1106
2193-01-18,989-28-229-1404-4,,107036-85-3517,107036-1107
2193-01-18,989-28-79-23023-4,,107036-25-3176,107036-1108
2193-01-18,989-28-79-23023-4,,107036-93-9218,107036-1109
2193-01-18,989-28-79-23023-4,,107036-20-3137,107036-1110
2193-01-18,989-28-79-71565-6,,107036-11-7795,107036-1111
2193-01-18,989-28-79-91028-0,,107036-97-4986,107036-1112
2193-01-18,989-28-79-13801-1,,107036-76-6795,107036-1113
2193-01-18,989-28-79-71565-6,,107036-99-2888,107036-1114
2193-01-18,989-28-79-13801-1,,107036-6-772,107036-1115
2193-01-18,989-28-79-13801-1,,107036-32-5756,107036-1116
2193-01-18,989-28-79-13801-1,,107036-51-6638,107036-1117
2193-01-18,989-28-79-13801-1,,107036-12-5320,107036-1118
2193-01-18,989-28-79-74374-1,,107036-33-2897,107036-1119
2193-01-18,989-28-79-74374-1,,107036-86-3914,107036-1120
2193-01-18,989-28-79-23023-4,,107036-32-6485,107036-1121
2193-01-18,989-28-79-13801-1,,107036-70-7074,107036-1122
2193-01-18,989-28-79-71565-6,,107036-93-3382,107036-1123
2193-01-18,989-28-3705-492-6,,107036-37-5978,107036-1124
2193-01-18,989-28-3705-222-9,,107036-76-1036,107036-1125
2193-01-18,989-28-3705-222-9,,107036-27-7221,107036-1126
2193-01-18,989-28-3705-492-6,,107036-16-774,107036-1127
2193-01-18,989-28-3705-007-2,,107036-23-1502,107036-1128
2193-01-18,989-28-3705-138-3,,107036-85-203,107036-1128
2193-01-18,989-28-3705-987-7,,107036-31-3609,107036-1129
2193-01-18,989-28-79-18127-7,,107036-85-8301,107036-1129
2193-01-18,989-28-79-69807-2,,107036-3-9235,107036-1130
2193-01-18,989-28-79-45675-7,,107036-96-3323,107036-1130
2193-01-18,989-28-229-9769-6,,107036-45-4802,107036-1131
2193-01-18,989-28-79-69807-2,,107036-9-5450,107036-1131
2193-01-18,989-28-79-55824-6,,107036-16-9605,107036-1132
2193-01-18,989-28-79-69807-2,,107036-84-4279,107036-1132
2193-01-18,989-28-79-68089-3,0.05,107036-8-9371,107036-1133
2193-01-18,989-28-654-6930-3,,107036-10-7888,107036-1133
2193-01-18,989-28-229-1404-4,,107036-94-3681,107036-1133
2193-01-18,989-28-79-23023-4,,107036-27-2202,107036-1134
2193-01-18,989-28-79-91028-0,,107036-98-6206,107036-1134
2193-01-18,989-28-3705-007-2,,107036-17-5646,107036-1135
2193-01-18,989-28-229-9769-6,,107036-19-6587,107036-1135
2193-01-18,989-28-79-69807-2,,107036-84-4278,107036-1135
2193-01-18,989-28-79-03683-6,,107036-44-8752,107036-1136
2193-01-18,989-28-79-69807-2,,107036-61-9439,107036-1136
2193-01-18,989-28-79-16808-7,,107036-72-7577,107036-1136
2193-01-18,989-28-79-13801-1,,107036-86-5198,107036-1136
2193-01-19,989-28-3705-136-9,,107037-3-7838,107037-1137
2193-01-19,989-28-3705-007-2,,107037-37-6837,107037-1138
2193-01-19,989-28-3705-966-2,,107037-74-9186,107037-1139
2193-01-19,989-28-3705-007-2,,107037-97-7983,107037-1140
2193-01-19,989-28-3705-007-2,,107037-41-8464,107037-1141
2193-01-19,989-28-3705-007-2,,107037-67-7290,107037-1142
2193-01-19,989-28-3705-007-2,,107037-78-1457,107037-1143
2193-01-19,989-28-3705-987-7,,107037-85-8959,107037-1144
2193-01-19,989-28-3705-007-2,,107037-31-7877,107037-1145
2193-01-19,989-28-3705-583-1,,107037-25-8115,107037-1146
2193-01-19,989-28-3705-649-4,,107037-55-1425,107037-1147
2193-01-19,989-28-3705-649-4,,107037-76-9764,107037-1148
2193-01-19,989-28-3705-649-4,,107037-87-9053,107037-1149
2193-01-19,989-28-3705-987-7,,107037-78-4318,107037-1150
2193-01-19,989-28-3705-987-7,,107037-78-1909,107037-1151
2193-01-19,989-28-3705-007-2,,107037-86-5752,107037-1152
2193-01-19,989-28-3705-987-7,,107037-74-1789,107037-1153
2193-01-19,989-28-3705-138-3,,107037-15-9135,107037-1154
2193-01-19,989-28-3705-987-7,,107037-43-4617,107037-1155
2193-01-19,989-28-3705-007-2,,107037-86-3941,107037-1156
2193-01-19,989-28-3705-138-3,,107037-11-8409,107037-1157
2193-01-19,989-28-3705-007-2,,107037-13-6713,107037-1158
2193-01-19,989-28-3705-152-9,,107037-63-2114,107037-1159
2193-01-19,989-28-79-45675-7,,107037-87-3275,107037-1160
2193-01-19,989-28-79-21991-8,,107037-13-850,107037-1161
2193-01-19,989-28-79-61125-5,,107037-38-6158,107037-1162
2193-01-19,989-28-79-86624-2,,107037-11-9842,107037-1163
2193-01-19,989-28-79-82197-5,,107037-29-2111,107037-1164
2193-01-19,989-28-79-22871-2,,107037-15-721,107037-1165
2193-01-19,989-28-79-45675-7,,107037-96-2774,107037-1166
2193-01-19,989-28-79-07610-8,,107037-49-5405,107037-1167
2193-01-19,989-28-79-21991-8,,107037-55-319,107037-1168
2193-01-19,989-28-79-45675-7,,107037-48-752,107037-1169
2193-01-19,989-28-79-04510-4,,107037-48-2208,107037-1170
2193-01-19,989-28-654-7965-4,,107037-58-7641,107037-1171
2193-01-19,989-28-79-13871-4,,107037-61-1179,107037-1172
2193-01-19,989-28-79-69807-2,,107037-88-9332,107037-1173
