Sale Date,ISBN,Discount,ItemID,OrderID
2193-10-13,989-28-229-7592-2,,107304-36-2352,107304-39612
2193-10-13,989-28-229-5891-8,,107304-37-9853,107304-39613
2193-10-13,989-28-229-0197-6,,107304-65-5981,107304-39613
2193-10-13,989-28-229-9769-6,,107304-77-7063,107304-39614
2193-10-13,989-28-79-55752-2,,107304-90-3755,107304-39614
2193-10-13,989-28-229-7592-2,,107304-51-7933,107304-39615
2193-10-13,989-28-229-1404-4,,107304-94-4883,107304-39615
2193-10-13,989-28-79-23023-4,,107304-6-8830,107304-39616
2193-10-13,989-28-79-71565-6,,107304-84-2219,107304-39616
2193-10-13,989-28-79-74374-1,,107304-97-8431,107304-39616
2193-10-13,989-28-79-68089-3,0.05,107304-1-352,107304-39617
2193-10-13,989-28-229-5891-8,,107304-44-7373,107304-39617
2193-10-13,989-28-79-26824-4,,107304-59-9245,107304-39618
2193-10-13,989-28-229-1404-4,,107304-60-9283,107304-39618
2193-10-13,989-28-3705-222-9,,107304-69-8516,107304-39618
2193-10-13,989-28-79-91028-0,,107304-18-121,107304-39619
2193-10-13,989-28-79-23023-4,,107304-35-9953,107304-39619
2193-10-13,989-28-3705-222-9,,107304-82-707,107304-39619
2193-10-13,989-28-3705-007-2,,107304-21-7124,107304-39620
2193-10-13,989-28-3705-136-9,,107304-35-1939,107304-39620
2193-10-13,989-28-654-4370-9,,107304-39-8491,107304-39620
2193-10-13,989-28-229-9769-6,,107304-63-8856,107304-39620
2193-10-13,989-28-79-69807-2,,107304-30-321,107304-39621
2193-10-13,989-28-79-74374-1,,107304-34-6035,107304-39621
2193-10-13,989-28-79-13801-1,,107304-47-2849,107304-39621
2193-10-13,989-28-79-40897-8,,107304-62-4536,107304-39621
2193-10-13,989-28-3705-492-6,,107304-30-7178,107304-39622
2193-10-13,989-28-79-03683-6,,107304-52-5636,107304-39622
2193-10-13,989-28-79-74374-1,,107304-62-672,107304-39622
2193-10-13,989-28-79-23023-4,,107304-90-5772,107304-39622
2193-10-14,989-28-3705-007-2,,107305-85-3322,107305-39623
2193-10-14,989-28-3705-987-7,,107305-20-4930,107305-39624
2193-10-14,989-28-3705-369-1,,107305-35-8140,107305-39625
2193-10-14,989-28-3705-007-2,,107305-56-3635,107305-39626
2193-10-14,989-28-3705-007-2,,107305-50-2928,107305-39627
2193-10-14,989-28-3705-007-2,,107305-52-3469,107305-39628
2193-10-14,989-28-3705-007-2,,107305-58-3160,107305-39629
2193-10-14,989-28-3705-987-7,,107305-16-324,107305-39630
2193-10-14,989-28-3705-136-9,,107305-41-146,107305-39631
2193-10-14,989-28-3705-987-7,,107305-48-3451,107305-39632
2193-10-14,989-28-79-45675-7,,107305-18-2280,107305-39633
2193-10-14,989-28-79-11297-4,0.13,107305-42-4365,107305-39634
2193-10-14,989-28-79-82197-5,,107305-87-4669,107305-39635
2193-10-14,989-28-79-21991-8,,107305-19-3526,107305-39636
2193-10-14,989-28-79-61125-5,0.13,107305-42-7421,107305-39637
2193-10-14,989-28-79-45675-7,,107305-18-6215,107305-39638
2193-10-14,989-28-79-11297-4,,107305-83-91,107305-39639
2193-10-14,989-28-79-45675-7,,107305-63-6799,107305-39640
2193-10-14,989-28-654-0127-3,,107305-31-226,107305-39641
2193-10-14,989-28-79-69807-2,,107305-19-4615,107305-39642
2193-10-14,989-28-79-13871-4,,107305-53-598,107305-39643
2193-10-14,989-28-79-05670-4,,107305-6-1659,107305-39644
2193-10-14,989-28-79-82125-8,0.13,107305-42-3668,107305-39645
2193-10-14,989-28-79-69807-2,,107305-32-3263,107305-39646
2193-10-14,989-28-79-13871-4,0.13,107305-42-5502,107305-39647
2193-10-14,989-28-79-69807-2,,107305-48-284,107305-39648
2193-10-14,989-28-79-82125-8,0.13,107305-42-3667,107305-39649
2193-10-14,989-28-79-69807-2,,107305-48-283,107305-39650
2193-10-14,989-28-79-05670-4,,107305-72-4511,107305-39651
2193-10-14,989-28-654-0047-4,,107305-87-466,107305-39652
2193-10-14,989-28-229-7592-2,,107305-54-9336,107305-39653
2193-10-14,989-28-229-7592-2,,107305-58-6124,107305-39654
2193-10-14,989-28-229-6632-6,,107305-13-7070,107305-39655
2193-10-14,989-28-229-9769-6,,107305-88-6253,107305-39656
2193-10-14,989-28-229-7592-2,,107305-96-6125,107305-39657
2193-10-14,989-28-229-3157-7,0.1,107305-61-289,107305-39658
2193-10-14,989-28-229-9769-6,,107305-43-5140,107305-39659
2193-10-14,989-28-229-1404-4,,107305-12-4393,107305-39660
2193-10-14,989-28-229-1404-4,,107305-37-1653,107305-39661
2193-10-14,989-28-229-6632-6,,107305-13-7650,107305-39662
2193-10-14,989-28-79-68089-3,0.05,107305-66-1324,107305-39663
2193-10-14,989-28-79-71565-6,,107305-2-2848,107305-39664
2193-10-14,989-28-79-40897-8,,107305-36-5816,107305-39665
2193-10-14,989-28-79-13801-1,,107305-39-4669,107305-39666
2193-10-14,989-28-79-13801-1,,107305-79-8662,107305-39667
2193-10-14,989-28-79-13801-1,,107305-8-5438,107305-39668
2193-10-14,989-28-79-74374-1,,107305-8-1739,107305-39669
2193-10-14,989-28-79-71565-6,,107305-47-7917,107305-39670
2193-10-14,989-28-79-26824-4,,107305-64-3705,107305-39671
2193-10-14,989-28-79-71565-6,,107305-57-6615,107305-39672
2193-10-14,989-28-79-74374-1,,107305-86-961,107305-39673
2193-10-14,989-28-79-13801-1,,107305-59-5173,107305-39674
2193-10-14,989-28-79-71565-6,,107305-80-5136,107305-39675
2193-10-14,989-28-79-13801-1,,107305-13-1223,107305-39676
2193-10-14,989-28-79-74374-1,,107305-17-3117,107305-39677
2193-10-14,989-28-79-13801-1,,107305-17-5062,107305-39678
2193-10-14,989-28-79-74374-1,,107305-25-916,107305-39679
2193-10-14,989-28-79-26824-4,,107305-35-7496,107305-39680
2193-10-14,989-28-79-55824-6,,107305-82-2227,107305-39681
2193-10-14,989-28-79-71565-6,,107305-22-6225,107305-39682
2193-10-14,989-28-79-91028-0,,107305-29-3323,107305-39683
2193-10-14,989-28-79-13801-1,,107305-64-9304,107305-39684
2193-10-14,989-28-79-26824-4,,107305-74-5343,107305-39685
2193-10-14,989-28-79-40897-8,,107305-31-5560,107305-39686
2193-10-14,989-28-79-40897-8,,107305-41-5026,107305-39687
2193-10-14,989-28-79-74374-1,,107305-91-5190,107305-39688
2193-10-14,989-28-79-40897-8,,107305-59-3763,107305-39689
2193-10-14,989-28-79-91028-0,,107305-85-3138,107305-39690
2193-10-14,989-28-79-13801-1,,107305-48-3429,107305-39691
2193-10-14,989-28-79-26824-4,,107305-67-3203,107305-39692
2193-10-14,989-28-79-13801-1,,107305-14-5618,107305-39693
2193-10-14,989-28-79-74374-1,,107305-28-1373,107305-39694
2193-10-14,989-28-79-91028-0,,107305-55-9623,107305-39695
2193-10-14,989-28-79-40897-8,,107305-74-8259,107305-39696
2193-10-14,989-28-3705-222-9,,107305-54-7084,107305-39697
2193-10-14,989-28-79-14379-4,,107305-98-914,107305-39698
2193-10-14,989-28-3705-222-9,,107305-72-2239,107305-39699
2193-10-14,989-28-3705-222-9,,107305-38-286,107305-39700
2193-10-14,989-28-3705-222-9,,107305-33-9085,107305-39701
2193-10-14,989-28-79-14379-4,,107305-37-3063,107305-39701
2193-10-14,989-28-3705-492-6,,107305-55-1584,107305-39701
2193-10-14,989-28-79-13801-1,,107305-66-4805,107305-39701
2193-10-14,989-28-654-0047-4,,107305-80-8933,107305-39701
2193-10-14,989-28-79-71565-6,,107305-66-966,107305-39702
2193-10-14,989-28-3705-222-9,,107305-74-6816,107305-39702
2193-10-14,989-28-3705-492-6,,107305-81-2303,107305-39702
2193-10-14,989-28-79-68089-3,0.05,107305-17-6719,107305-39703
2193-10-14,989-28-79-13801-1,,107305-12-9424,107305-39703
2193-10-14,989-28-79-69807-2,,107305-32-3262,107305-39703
2193-10-14,989-28-79-91028-0,,107305-26-5310,107305-39704
2193-10-14,989-28-79-69807-2,,107305-60-1318,107305-39704
2193-10-14,989-28-79-69807-2,,107305-19-4614,107305-39705
2193-10-14,989-28-79-13871-4,,107305-53-597,107305-39705
2193-10-14,989-28-79-13871-4,0.13,107305-42-5501,107305-39706
2193-10-14,989-28-79-74374-1,,107305-23-9451,107305-39706
2193-10-14,989-28-79-69807-2,,107305-60-1317,107305-39706
2193-10-14,989-28-79-68089-3,0.05,107305-17-78,107305-39707
2193-10-14,989-28-79-36485-4,,107305-70-4675,107305-39707
2193-10-14,989-28-79-71565-6,,107305-89-2961,107305-39708
2193-10-14,989-28-3705-007-2,,107305-58-1433,107305-39709
2193-10-14,989-28-229-0197-6,,107305-66-3228,107305-39709
2193-10-14,989-28-3705-966-2,,107305-56-5880,107305-39710
2193-10-14,989-28-79-18127-7,,107305-81-6463,107305-39710
2193-10-15,989-28-79-87459-9,0.15,107306-1-4398,107301-39720
2193-10-15,989-28-3705-369-1,,107306-81-325,107306-39711
2193-10-15,989-28-3705-007-2,,107306-1-9926,107306-39712
2193-10-15,989-28-3705-007-2,,107306-77-4189,107306-39713
2193-10-15,989-28-3705-007-2,,107306-23-5860,107306-39714
2193-10-15,989-28-3705-987-7,,107306-73-9527,107306-39715
2193-10-15,989-28-3705-007-2,,107306-9-7185,107306-39716
2193-10-15,989-28-3705-152-9,,107306-2-3511,107306-39717
2193-10-15,989-28-3705-987-7,,107306-50-8367,107306-39718
2193-10-15,989-28-79-45675-7,,107306-7-5880,107306-39719
2193-10-15,989-28-79-11297-4,,107306-64-6046,107306-39721
2193-10-15,989-28-79-45675-7,,107306-65-7177,107306-39722
2193-10-15,989-28-79-18127-7,,107306-8-9538,107306-39723
2193-10-15,989-28-79-69807-2,,107306-18-6099,107306-39724
2193-10-15,989-28-79-05670-4,0.13,107306-42-4207,107306-39725
2193-10-15,989-28-79-69807-2,,107306-18-6098,107306-39726
2193-10-15,989-28-79-69807-2,,107306-22-5095,107306-39727
2193-10-15,989-28-79-05670-4,,107306-72-3330,107306-39728
2193-10-15,989-28-654-0047-4,,107306-60-6415,107306-39729
2193-10-15,989-28-229-1404-4,,107306-18-1444,107306-39730
2193-10-15,989-28-229-9769-6,,107306-31-932,107306-39731
2193-10-15,989-28-229-5891-8,,107306-26-6831,107306-39732
2193-10-15,989-28-229-0197-6,,107306-72-9549,107306-39733
2193-10-15,989-28-79-13801-1,,107306-24-1728,107306-39734
2193-10-15,989-28-79-26824-4,,107306-50-8487,107306-39735
2193-10-15,989-28-79-51397-9,,107306-33-3110,107306-39736
2193-10-15,989-28-79-74374-1,,107306-12-9388,107306-39737
2193-10-15,989-28-79-13801-1,,107306-35-4476,107306-39738
2193-10-15,989-28-79-55752-2,,107306-38-7821,107306-39739
2193-10-15,989-28-79-71565-6,,107306-88-808,107306-39740
2193-10-15,989-28-79-55752-2,,107306-95-2435,107306-39741
2193-10-15,989-28-79-23023-4,,107306-43-9480,107306-39742
2193-10-15,989-28-79-71565-6,,107306-51-8128,107306-39743
2193-10-15,989-28-79-23023-4,,107306-27-4404,107306-39745
2193-10-15,989-28-79-68089-3,0.05,107306-91-2013,107306-39746
2193-10-15,989-28-79-40897-8,,107306-10-8828,107306-39747
2193-10-15,989-28-79-74374-1,,107306-43-6659,107306-39748
2193-10-15,989-28-79-13801-1,,107306-53-1176,107306-39749
2193-10-15,989-28-79-13801-1,,107306-77-7918,107306-39750
2193-10-15,989-28-79-26824-4,,107306-12-4671,107306-39751
2193-10-15,989-28-79-55752-2,,107306-20-4601,107306-39752
2193-10-15,989-28-79-40897-8,,107306-28-6177,107306-39753
2193-10-15,989-28-79-23023-4,,107306-92-3093,107306-39754
2193-10-15,989-28-79-13801-1,,107306-92-9842,107306-39755
2193-10-15,989-28-79-68089-3,0.05,107306-79-9389,107306-39756
2193-10-15,989-28-79-03683-6,,107306-5-180,107306-39757
2193-10-15,989-28-3705-492-6,,107306-3-3316,107306-39758
2193-10-15,989-28-3705-222-9,,107306-74-4927,107306-39759
2193-10-15,989-28-3705-222-9,,107306-96-8320,107306-39760
2193-10-15,989-28-3705-222-9,,107306-25-8418,107306-39761
2193-10-15,989-28-79-23015-9,,107306-72-3895,107306-39762
2193-10-15,989-28-79-74374-1,,107306-99-1477,107306-39763
2193-10-15,989-28-79-01991-4,,107306-23-7085,107306-39764
2193-10-15,989-28-3705-007-2,,107306-34-4040,107306-39764
2193-10-15,989-28-79-68089-3,0.05,107306-21-4837,107306-39765
2193-10-15,989-28-79-13801-1,,107306-93-3481,107306-39765
2193-10-15,989-28-79-74374-1,,107306-89-1723,107306-39766
2193-10-15,989-28-79-23023-4,,107306-94-6975,107306-39766
2193-10-15,989-28-79-69807-2,,107306-22-5094,107306-39767
2193-10-15,989-28-229-1404-4,,107306-29-5844,107306-39767
2193-10-15,989-28-79-13801-1,,107306-47-5471,107306-39767
2193-10-15,989-28-79-36485-4,,107306-39-1460,107306-39768
2193-10-15,989-28-79-51397-9,,107306-80-3726,107306-39768
2193-10-15,989-28-79-26824-4,,107306-82-2764,107306-39768
2193-10-16,989-28-79-87459-9,0.15,107307-1-7280,107306-39780
2193-10-16,989-28-3705-987-7,,107307-22-3682,107307-39769
2193-10-16,989-28-3705-007-2,,107307-80-985,107307-39770
2193-10-16,989-28-3705-987-7,,107307-96-7847,107307-39771
2193-10-16,989-28-3705-138-3,,107307-93-7222,107307-39772
2193-10-16,989-28-3705-007-2,,107307-74-3583,107307-39773
2193-10-16,989-28-3705-007-2,,107307-2-4564,107307-39774
2193-10-16,989-28-79-18127-7,,107307-29-8750,107307-39775
2193-10-16,989-28-79-01991-4,,107307-10-2235,107307-39776
2193-10-16,989-28-79-86624-2,,107307-47-4525,107307-39777
2193-10-16,989-28-79-18127-7,,107307-77-9261,107307-39778
2193-10-16,989-28-79-18127-7,,107307-33-3113,107307-39779
2193-10-16,989-28-654-3899-6,,107307-74-8168,107307-39781
2193-10-16,989-28-79-05670-4,,107307-59-1622,107307-39782
2193-10-16,989-28-79-13871-4,,107307-97-6009,107307-39783
2193-10-16,989-28-79-13871-4,,107307-1-4714,107307-39784
2193-10-16,989-28-79-13871-4,,107307-2-7912,107307-39785
2193-10-16,989-28-79-13871-4,,107307-15-4121,107307-39786
2193-10-16,989-28-79-13871-4,,107307-1-4713,107307-39787
2193-10-16,989-28-79-69807-2,,107307-23-5637,107307-39788
2193-10-16,989-28-79-13871-4,,107307-15-4120,107307-39789
2193-10-16,989-28-79-13871-4,,107307-97-6008,107307-39790
2193-10-16,989-28-229-6632-6,,107307-80-7005,107307-39791
2193-10-16,989-28-229-5891-8,,107307-60-9346,107307-39792
2193-10-16,989-28-229-3157-7,0.1,107307-30-2320,107307-39793
2193-10-16,989-28-229-9769-6,,107307-10-6525,107307-39794
2193-10-16,989-28-229-6632-6,,107307-85-370,107307-39795
2193-10-16,989-28-229-7592-2,,107307-30-3193,107307-39796
2193-10-16,989-28-229-6632-6,,107307-78-7864,107307-39797
2193-10-16,989-28-229-6632-6,,107307-4-8768,107307-39798
2193-10-16,989-28-229-1404-4,,107307-5-7289,107307-39799
2193-10-16,989-28-79-55824-6,,107307-60-2995,107307-39800
2193-10-16,989-28-79-23023-4,,107307-60-3580,107307-39801
2193-10-16,989-28-79-23023-4,,107307-94-3601,107307-39802
2193-10-16,989-28-79-13801-1,,107307-86-3938,107307-39803
2193-10-16,989-28-79-68089-3,0.05,107307-41-1452,107307-39804
2193-10-16,989-28-79-40897-8,,107307-46-6638,107307-39805
2193-10-16,989-28-79-74374-1,,107307-71-5766,107307-39806
2193-10-16,989-28-79-91028-0,,107307-15-4715,107307-39807
2193-10-16,989-28-79-13801-1,,107307-25-9128,107307-39808
2193-10-16,989-28-79-40897-8,,107307-3-8974,107307-39809
2193-10-16,989-28-79-74374-1,,107307-81-73,107307-39810
2193-10-16,989-28-79-13801-1,,107307-75-6330,107307-39811
2193-10-16,989-28-79-13801-1,,107307-19-3226,107307-39812
2193-10-16,989-28-79-13801-1,,107307-62-3012,107307-39813
2193-10-16,989-28-79-68089-3,0.05,107307-85-6132,107307-39814
2193-10-16,989-28-3705-492-6,,107307-44-7610,107307-39815
2193-10-16,989-28-3705-222-9,,107307-3-6280,107307-39816
2193-10-16,989-28-3705-492-6,,107307-78-1076,107307-39817
2193-10-16,989-28-3705-492-6,,107307-69-6940,107307-39818
2193-10-16,989-28-79-03683-6,,107307-12-9346,107307-39819
2193-10-16,989-28-79-71565-6,,107307-19-4629,107307-39820
2193-10-16,989-28-79-13871-4,,107307-2-7911,107307-39820
2193-10-16,989-28-79-11297-4,,107307-31-3640,107307-39820
2193-10-16,989-28-79-23023-4,,107307-58-5847,107307-39820
2193-10-16,989-28-229-9769-6,,107307-86-9427,107307-39820
2193-10-16,989-28-79-71565-6,,107307-16-5391,107307-39821
2193-10-16,989-28-79-86624-2,,107307-31-260,107307-39821
2193-10-16,989-28-79-03683-6,,107307-43-186,107307-39821
2193-10-16,989-28-229-5891-8,,107307-48-322,107307-39821
2193-10-16,989-28-3705-222-9,,107307-62-6137,107307-39822
2193-10-16,989-28-79-13801-1,,107307-70-838,107307-39822
2193-10-16,989-28-79-74374-1,,107307-60-6065,107307-39823
2193-10-16,989-28-79-23023-4,,107307-62-4255,107307-39823
2193-10-16,989-28-79-13801-1,,107307-80-7902,107307-39823
2193-10-16,989-28-79-69359-6,,107307-32-8059,107307-39824
2193-10-16,989-28-79-13801-1,,107307-82-262,107307-39824
2193-10-16,989-28-79-13801-1,,107307-13-9206,107307-39825
2193-10-16,989-28-3705-222-9,,107307-33-9723,107307-39825
2193-10-16,989-28-79-44730-4,,107307-82-9824,107307-39825
2193-10-16,989-28-79-69807-2,,107307-23-5636,107307-39826
2193-10-16,989-28-3705-492-6,,107307-70-9807,107307-39826
2193-10-16,989-28-79-32105-5,,107307-12-6984,107307-39827
2193-10-16,989-28-3705-987-7,,107307-23-9198,107307-39827
2193-10-16,989-28-79-45675-7,,107307-58-671,107307-39827
2193-10-17,989-28-79-87459-9,0.15,107308-1-1211,107307-39889
2193-10-17,989-28-3705-007-2,,107308-22-4543,107308-39828
2193-10-17,989-28-3705-987-7,,107308-4-5673,107308-39829
2193-10-17,989-28-3705-007-2,,107308-5-3583,107308-39830
2193-10-17,989-28-3705-007-2,,107308-88-7120,107308-39831
2193-10-17,989-28-3705-007-2,,107308-50-6641,107308-39832
2193-10-17,989-28-3705-007-2,,107308-29-7453,107308-39833
2193-10-17,989-28-3705-138-3,,107308-18-4502,107308-39834
2193-10-17,989-28-79-86624-2,,107308-94-2884,107308-39835
2193-10-17,989-28-79-86624-2,,107308-35-4042,107308-39836
2193-10-17,989-28-79-45675-7,,107308-59-7368,107308-39837
2193-10-17,989-28-79-11297-4,,107308-24-5942,107308-39838
2193-10-17,989-28-79-87459-9,0.15,107308-1-4972,107308-39839
2193-10-17,989-28-79-18127-7,,107308-44-5199,107308-39840
2193-10-17,989-28-654-3899-6,,107308-99-2150,107308-39841
2193-10-17,989-28-654-2017-5,,107308-15-3606,107308-39842
2193-10-17,989-28-79-69807-2,,107308-58-1719,107308-39843
2193-10-17,989-28-79-69807-2,,107308-35-8646,107308-39844
2193-10-17,989-28-79-13871-4,,107308-36-4286,107308-39845
2193-10-17,989-28-79-82125-8,,107308-74-8098,107308-39846
2193-10-17,989-28-79-69807-2,,107308-78-3809,107308-39847
2193-10-17,989-28-79-13871-4,,107308-23-7644,107308-39848
2193-10-17,989-28-79-69807-2,,107308-58-1718,107308-39849
2193-10-17,989-28-79-13871-4,,107308-43-183,107308-39850
2193-10-17,989-28-79-82125-8,,107308-74-8097,107308-39851
2193-10-17,989-28-79-13871-4,,107308-88-141,107308-39852
2193-10-17,989-28-79-69807-2,,107308-81-2440,107308-39853
2193-10-17,989-28-79-82749-6,,107308-7-7085,107308-39854
2193-10-17,989-28-79-69807-2,,107308-81-2439,107308-39855
2193-10-17,989-28-79-69807-2,,107308-67-7365,107308-39856
2193-10-17,989-28-79-69807-2,,107308-78-3808,107308-39857
2193-10-17,989-28-79-69807-2,,107308-98-3303,107308-39858
2193-10-17,989-28-79-13871-4,,107308-36-4285,107308-39859
2193-10-17,989-28-79-13871-4,,107308-39-9709,107308-39860
2193-10-17,989-28-79-13871-4,,107308-88-140,107308-39861
2193-10-17,989-28-79-69807-2,,107308-98-3302,107308-39862
2193-10-17,989-28-79-13871-4,,107308-23-9182,107308-39863
2193-10-17,989-28-79-69807-2,,107308-35-8645,107308-39864
2193-10-17,989-28-79-69807-2,,107308-58-8457,107308-39865
2193-10-17,989-28-79-69807-2,,107308-60-6030,107308-39866
2193-10-17,989-28-79-13871-4,,107308-43-182,107308-39867
2193-10-17,989-28-79-13871-4,,107308-23-9181,107308-39868
2193-10-17,989-28-79-13871-4,,107308-39-9708,107308-39869
2193-10-17,989-28-654-6033-1,,107308-25-3536,107308-39870
2193-10-17,989-28-229-1404-4,,107308-74-6102,107308-39871
2193-10-17,989-28-229-6632-6,,107308-66-671,107308-39872
2193-10-17,989-28-229-6632-6,,107308-92-7988,107308-39873
2193-10-17,989-28-229-0197-6,,107308-90-2868,107308-39874
2193-10-17,989-28-79-23023-4,,107308-34-6929,107308-39875
2193-10-17,989-28-79-23023-4,,107308-1-5826,107308-39876
2193-10-17,989-28-79-23023-4,,107308-37-7281,107308-39877
2193-10-17,989-28-79-71565-6,,107308-25-445,107308-39878
2193-10-17,989-28-79-13801-1,,107308-48-5001,107308-39879
2193-10-17,989-28-79-74374-1,,107308-64-2018,107308-39880
2193-10-17,989-28-79-23023-4,,107308-86-3779,107308-39881
2193-10-17,989-28-79-91028-0,,107308-66-5434,107308-39882
2193-10-17,989-28-79-40897-8,,107308-1-6508,107308-39883
2193-10-17,989-28-79-74374-1,,107308-25-7968,107308-39884
2193-10-17,989-28-79-74374-1,,107308-24-9903,107308-39885
2193-10-17,989-28-79-40897-8,,107308-68-4220,107308-39886
2193-10-17,989-28-79-23023-4,,107308-64-8295,107308-39887
2193-10-17,989-28-3705-222-9,,107308-61-35,107308-39888
2193-10-17,989-28-79-52883-6,,107308-24-2089,107308-39889
2193-10-17,989-28-79-13871-4,,107308-23-7643,107308-39890
2193-10-17,989-28-79-69807-2,,107308-60-6029,107308-39890
2193-10-17,989-28-79-74374-1,,107308-25-884,107308-39891
2193-10-17,989-28-79-69807-2,,107308-67-7364,107308-39891
2193-10-17,989-28-79-71565-6,,107308-18-5162,107308-39892
2193-10-17,989-28-79-23023-4,,107308-28-2237,107308-39892
2193-10-17,989-28-79-74374-1,,107308-52-8277,107308-39892
2193-10-17,989-28-79-74374-1,,107308-22-9897,107308-39893
2193-10-17,989-28-3705-222-9,,107308-69-551,107308-39893
2193-10-17,989-28-79-21991-8,,107308-89-5711,107308-39893
2193-10-17,989-28-79-05670-4,,107308-10-9716,107308-39894
2193-10-17,989-28-79-91028-0,,107308-28-3229,107308-39894
2193-10-17,989-28-79-69807-2,,107308-58-8456,107308-39894
2193-10-17,989-28-229-3157-7,0.1,107308-16-6288,107308-39895
2193-10-17,989-28-79-55752-2,,107308-49-1180,107308-39895
2193-10-17,989-28-79-01991-4,,107308-75-8880,107308-39895
2193-10-17,989-28-79-82749-6,,107308-7-7084,107308-39895
2193-10-17,989-28-79-13801-1,,107308-69-7104,107308-39896
2193-10-17,989-28-3705-222-9,,107308-75-2004,107308-39896
2193-10-18,989-28-3705-966-2,,107309-36-9032,107309-39897
2193-10-18,989-28-3705-007-2,,107309-4-1137,107309-39898
2193-10-18,989-28-3705-007-2,,107309-76-9809,107309-39899
2193-10-18,989-28-3705-007-2,,107309-66-7149,107309-39900
2193-10-18,989-28-3705-987-7,,107309-36-3993,107309-39901
2193-10-18,989-28-3705-649-4,,107309-39-6999,107309-39902
2193-10-18,989-28-3705-007-2,,107309-3-7774,107309-39903
2193-10-18,989-28-3705-987-7,,107309-60-8797,107309-39904
2193-10-18,989-28-3705-007-2,,107309-31-6687,107309-39905
2193-10-18,989-28-3705-583-1,,107309-21-5867,107309-39906
2193-10-18,989-28-3705-007-2,,107309-17-4734,107309-39907
2193-10-18,989-28-3705-987-7,,107309-39-3843,107309-39908
2193-10-18,989-28-3705-966-2,,107309-55-3115,107309-39909
2193-10-18,989-28-3705-987-7,,107309-51-6960,107309-39910
2193-10-18,989-28-3705-007-2,,107309-80-7492,107309-39911
2193-10-18,989-28-3705-007-2,,107309-81-4397,107309-39912
2193-10-18,989-28-3705-007-2,,107309-13-5280,107309-39913
2193-10-18,989-28-3705-592-3,,107309-51-6466,107309-39914
2193-10-18,989-28-3705-007-2,,107309-34-3429,107309-39915
2193-10-18,989-28-79-16826-1,,107309-23-7399,107309-39916
2193-10-18,989-28-79-82197-5,,107309-36-8907,107309-39917
2193-10-18,989-28-79-11297-4,,107309-50-5539,107309-39918
2193-10-18,989-28-79-86624-2,,107309-85-3504,107309-39919
2193-10-18,989-28-79-86624-2,,107309-11-1428,107309-39920
2193-10-18,989-28-79-45675-7,,107309-54-7283,107309-39921
2193-10-18,989-28-79-11297-4,,107309-27-3774,107309-39922
2193-10-18,989-28-79-52883-6,,107309-11-586,107309-39923
2193-10-18,989-28-79-32105-5,,107309-1-6414,107309-39924
2193-10-18,989-28-79-45675-7,,107309-71-7210,107309-39925
2193-10-18,989-28-79-27078-0,,107309-31-6868,107309-39926
2193-10-18,989-28-79-64693-6,,107309-26-7369,107309-39927
2193-10-18,989-28-654-7965-4,,107309-20-5687,107309-39928
2193-10-18,989-28-79-05670-4,,107309-36-3503,107309-39929
2193-10-18,989-28-79-22562-9,,107309-69-2727,107309-39930
2193-10-18,989-28-79-69807-2,,107309-36-2572,107309-39931
2193-10-18,989-28-79-13871-4,,107309-39-5406,107309-39932
2193-10-18,989-28-79-69807-2,,107309-59-998,107309-39933
2193-10-18,989-28-79-13871-4,,107309-39-5405,107309-39934
2193-10-18,989-28-79-69807-2,,107309-59-997,107309-39935
2193-10-18,989-28-79-82125-8,,107309-95-3787,107309-39936
2193-10-18,989-28-79-05670-4,,107309-65-7916,107309-39937
2193-10-18,989-28-79-69807-2,,107309-78-620,107309-39938
2193-10-18,989-28-79-69807-2,,107309-87-3154,107309-39939
2193-10-18,989-28-79-69807-2,,107309-87-3153,107309-39940
2193-10-18,989-28-79-69807-2,,107309-98-7063,107309-39941
2193-10-18,989-28-79-82749-6,,107309-63-629,107309-39942
2193-10-18,989-28-79-69807-2,,107309-78-619,107309-39943
2193-10-18,989-28-79-22562-9,,107309-18-847,107309-39944
2193-10-18,989-28-229-1404-4,,107309-24-8,107309-39945
2193-10-18,989-28-229-0197-6,,107309-38-2389,107309-39946
2193-10-18,989-28-229-7592-2,,107309-3-2687,107309-39947
2193-10-18,989-28-229-9769-6,,107309-34-570,107309-39948
2193-10-18,989-28-229-5891-8,,107309-55-4453,107309-39949
2193-10-18,989-28-229-9769-6,,107309-3-7761,107309-39950
2193-10-18,989-28-229-5891-8,,107309-8-9810,107309-39951
2193-10-18,989-28-229-6632-6,,107309-63-9009,107309-39952
2193-10-18,989-28-229-0197-6,,107309-54-1876,107309-39953
2193-10-18,989-28-229-6632-6,,107309-32-5736,107309-39954
2193-10-18,989-28-229-9769-6,,107309-93-3803,107309-39955
2193-10-18,989-28-229-3157-7,0.1,107309-54-88,107309-39956
2193-10-18,989-28-229-1404-4,,107309-55-4571,107309-39957
2193-10-18,989-28-229-6632-6,,107309-82-3194,107309-39958
2193-10-18,989-28-79-71565-6,,107309-26-6307,107309-39959
2193-10-18,989-28-79-74374-1,,107309-27-2593,107309-39960
2193-10-18,989-28-79-26824-4,,107309-9-7951,107309-39961
2193-10-18,989-28-79-13801-1,,107309-61-8184,107309-39962
2193-10-18,989-28-79-13801-1,,107309-49-7336,107309-39963
2193-10-18,989-28-79-26824-4,,107309-49-7237,107309-39964
