Sale Date,ISBN,Discount,ItemID,OrderID
2193-07-13,989-28-3705-007-2,,107212-79-2911,107212-21473
2193-07-13,989-28-3705-007-2,,107212-62-3426,107212-21474
2193-07-13,989-28-3705-987-7,,107212-11-8034,107212-21475
2193-07-13,989-28-3705-152-9,,107212-28-2221,107212-21476
2193-07-13,989-28-3705-649-4,,107212-88-1279,107212-21477
2193-07-13,989-28-3705-007-2,,107212-45-1397,107212-21478
2193-07-13,989-28-3705-583-1,,107212-90-8227,107212-21479
2193-07-13,989-28-3705-007-2,,107212-40-1187,107212-21480
2193-07-13,989-28-3705-007-2,,107212-50-2595,107212-21481
2193-07-13,989-28-3705-369-1,,107212-6-1359,107212-21482
2193-07-13,989-28-3705-987-7,,107212-1-6543,107212-21483
2193-07-13,989-28-3705-007-2,,107212-10-9612,107212-21484
2193-07-13,989-28-3705-007-2,,107212-45-7162,107212-21485
2193-07-13,989-28-3705-007-2,,107212-70-437,107212-21486
2193-07-13,989-28-79-82197-5,,107212-69-5835,107212-21487
2193-07-13,989-28-79-11297-4,,107212-22-5312,107212-21488
2193-07-13,989-28-79-45675-7,,107212-33-3791,107212-21489
2193-07-13,989-28-79-07610-8,,107212-7-1482,107212-21490
2193-07-13,989-28-79-87459-9,,107212-40-1846,107212-21491
2193-07-13,989-28-79-45675-7,,107212-40-6156,107212-21492
2193-07-13,989-28-79-21991-8,,107212-18-4223,107212-21493
2193-07-13,989-28-79-11297-4,,107212-62-8876,107212-21494
2193-07-13,989-28-79-45675-7,,107212-10-4110,107212-21495
2193-07-13,989-28-79-45675-7,,107212-10-7336,107212-21496
2193-07-13,989-28-79-18127-7,,107212-47-3783,107212-21497
2193-07-13,989-28-79-45675-7,,107212-75-9942,107212-21498
2193-07-13,989-28-79-16826-1,,107212-21-6939,107212-21499
2193-07-13,989-28-79-45675-7,,107212-52-2576,107212-21500
2193-07-13,989-28-79-45675-7,,107212-98-1456,107212-21501
2193-07-13,989-28-79-11297-4,,107212-28-3938,107212-21502
2193-07-13,989-28-79-01991-4,,107212-47-2789,107212-21503
2193-07-13,989-28-79-22871-2,,107212-57-8933,107212-21504
2193-07-13,989-28-79-16826-1,,107212-56-3796,107212-21505
2193-07-13,989-28-79-22871-2,,107212-88-9492,107212-21506
2193-07-13,989-28-654-0127-3,,107212-17-614,107212-21507
2193-07-13,989-28-654-0127-3,,107212-89-1323,107212-21508
2193-07-13,989-28-654-5018-9,,107212-5-7381,107212-21509
2193-07-13,989-28-654-3899-6,,107212-74-3928,107212-21510
2193-07-13,989-28-79-82125-8,,107212-17-5415,107212-21511
2193-07-13,989-28-79-13871-4,,107212-57-5495,107212-21512
2193-07-13,989-28-79-69807-2,,107212-84-6349,107212-21513
2193-07-13,989-28-79-13871-4,,107212-21-7496,107212-21514
2193-07-13,989-28-79-13871-4,,107212-82-4972,107212-21515
2193-07-13,989-28-79-69807-2,,107212-85-4823,107212-21516
2193-07-13,989-28-79-13871-4,,107212-52-3113,107212-21517
2193-07-13,989-28-79-69807-2,,107212-99-3606,107212-21518
2193-07-13,989-28-79-13871-4,,107212-57-5494,107212-21519
2193-07-13,989-28-79-13871-4,,107212-74-2631,107212-21520
2193-07-13,989-28-79-13871-4,,107212-6-4133,107212-21521
2193-07-13,989-28-79-13871-4,,107212-74-2630,107212-21522
2193-07-13,989-28-79-13871-4,,107212-53-1406,107212-21523
2193-07-13,989-28-79-82125-8,,107212-90-7415,107212-21524
2193-07-13,989-28-79-69807-2,,107212-28-6095,107212-21525
2193-07-13,989-28-79-13871-4,,107212-68-4828,107212-21526
2193-07-13,989-28-79-05670-4,,107212-15-5855,107212-21527
2193-07-13,989-28-79-13871-4,,107212-6-4132,107212-21528
2193-07-13,989-28-79-13871-4,,107212-89-7933,107212-21529
2193-07-13,989-28-79-13871-4,,107212-1-215,107212-21530
2193-07-13,989-28-79-69807-2,,107212-99-3605,107212-21531
2193-07-13,989-28-79-13871-4,,107212-19-9796,107212-21532
2193-07-13,989-28-79-82749-6,,107212-53-8826,107212-21533
2193-07-13,989-28-79-05670-4,,107212-77-3088,107212-21534
2193-07-13,989-28-79-82749-6,,107212-79-147,107212-21535
2193-07-13,989-28-79-13871-4,,107212-1-214,107212-21536
2193-07-13,989-28-79-13871-4,,107212-52-3112,107212-21537
2193-07-13,989-28-79-05670-4,,107212-63-9255,107212-21538
2193-07-13,989-28-79-69807-2,,107212-90-4944,107212-21539
2193-07-13,989-28-79-05670-4,,107212-91-2298,107212-21540
2193-07-13,989-28-79-05670-4,,107212-96-7285,107212-21541
2193-07-13,989-28-79-13871-4,,107212-89-7932,107212-21542
2193-07-13,989-28-79-82125-8,,107212-50-1690,107212-21543
2193-07-13,989-28-79-05670-4,,107212-82-9504,107212-21544
2193-07-13,989-28-79-69807-2,,107212-90-4943,107212-21545
2193-07-13,989-28-79-05670-4,,107212-47-7816,107212-21546
2193-07-13,989-28-79-82749-6,,107212-53-8825,107212-21547
2193-07-13,989-28-79-05670-4,,107212-35-7237,107212-21548
2193-07-13,989-28-79-13871-4,,107212-68-4827,107212-21549
2193-07-13,989-28-79-82125-8,,107212-13-4828,107212-21550
2193-07-13,989-28-79-82125-8,,107212-13-4827,107212-21551
2193-07-13,989-28-654-5771-3,,107212-58-8488,107212-21552
2193-07-13,989-28-654-5771-3,,107212-58-8487,107212-21553
2193-07-13,989-28-654-8573-0,,107212-13-585,107212-21554
2193-07-13,989-28-654-4370-9,,107212-6-6744,107212-21555
2193-07-13,989-28-654-5771-3,,107212-58-8486,107212-21556
2193-07-13,989-28-654-5771-3,,107212-15-5394,107212-21557
2193-07-13,989-28-654-6033-1,,107212-25-5760,107212-21558
2193-07-13,989-28-654-5771-3,,107212-15-5393,107212-21559
2193-07-13,989-28-229-3157-7,,107212-91-3586,107212-21560
2193-07-13,989-28-229-6632-6,,107212-14-8176,107212-21561
2193-07-13,989-28-229-9769-6,,107212-68-8553,107212-21562
2193-07-13,989-28-229-5891-8,0.1,107212-74-3304,107212-21563
2193-07-13,989-28-229-6632-6,,107212-7-4086,107212-21564
2193-07-13,989-28-229-1404-4,,107212-8-8866,107212-21565
2193-07-13,989-28-229-9769-6,,107212-57-4161,107212-21566
2193-07-13,989-28-229-6632-6,,107212-90-7242,107212-21567
2193-07-13,989-28-229-5891-8,0.1,107212-33-6644,107212-21568
2193-07-13,989-28-229-5891-8,0.1,107212-57-4234,107212-21569
2193-07-13,989-28-229-5891-8,0.1,107212-57-5796,107212-21570
2193-07-13,989-28-229-1404-4,,107212-2-1823,107212-21571
2193-07-13,989-28-229-9769-6,,107212-38-8711,107212-21572
2193-07-13,989-28-229-6632-6,,107212-97-5663,107212-21573
2193-07-13,989-28-229-7592-2,,107212-25-9598,107212-21574
2193-07-13,989-28-229-1404-4,,107212-48-1183,107212-21575
2193-07-13,989-28-229-9769-6,,107212-87-6350,107212-21576
2193-07-13,989-28-229-5891-8,0.1,107212-62-4574,107212-21577
2193-07-13,989-28-229-7592-2,,107212-81-6503,107212-21578
2193-07-13,989-28-229-1404-4,,107212-66-4863,107212-21579
2193-07-13,989-28-229-6632-6,,107212-3-3933,107212-21580
2193-07-13,989-28-229-9769-6,,107212-84-2010,107212-21581
2193-07-13,989-28-229-3157-7,,107212-4-646,107212-21582
2193-07-13,989-28-229-1404-4,,107212-6-5757,107212-21583
2193-07-13,989-28-229-9769-6,,107212-2-5336,107212-21584
2193-07-13,989-28-229-7592-2,,107212-17-7360,107212-21585
2193-07-13,989-28-229-1404-4,,107212-76-5768,107212-21586
2193-07-13,989-28-229-0197-6,,107212-92-1064,107212-21587
2193-07-13,989-28-79-74374-1,,107212-62-815,107212-21588
2193-07-13,989-28-79-13801-1,,107212-99-4981,107212-21589
2193-07-13,989-28-79-13801-1,,107212-55-7128,107212-21590
2193-07-13,989-28-79-71565-6,,107212-85-1291,107212-21591
2193-07-13,989-28-79-68089-3,0.05,107212-30-470,107212-21592
2193-07-13,989-28-79-74374-1,,107212-75-6892,107212-21594
2193-07-13,989-28-79-40897-8,,107212-48-650,107212-21595
2193-07-13,989-28-79-40897-8,,107212-30-8627,107212-21596
2193-07-13,989-28-79-91028-0,,107212-67-1201,107212-21597
2193-07-13,989-28-79-13801-1,,107212-40-4977,107212-21598
2193-07-13,989-28-79-74374-1,,107212-44-4986,107212-21599
2193-07-13,989-28-79-71565-6,,107212-9-4571,107212-21600
2193-07-13,989-28-79-51397-9,,107212-73-1470,107212-21601
2193-07-13,989-28-79-74374-1,,107212-35-2356,107212-21602
2193-07-13,989-28-79-23023-4,,107212-29-747,107212-21603
2193-07-13,989-28-79-91028-0,,107212-61-248,107212-21604
2193-07-13,989-28-79-74374-1,,107212-92-4710,107212-21605
2193-07-13,989-28-79-13801-1,,107212-22-7356,107212-21606
2193-07-13,989-28-79-23023-4,,107212-53-2693,107212-21607
2193-07-13,989-28-79-74374-1,,107212-55-2669,107212-21608
2193-07-13,989-28-79-23023-4,,107212-62-5351,107212-21609
2193-07-13,989-28-79-23023-4,,107212-72-4384,107212-21610
2193-07-13,989-28-79-23023-4,0.13,107212-42-7753,107212-21611
2193-07-13,989-28-79-74374-1,,107212-19-6488,107212-21612
2193-07-13,989-28-79-13801-1,,107212-1-6005,107212-21613
2193-07-13,989-28-79-71565-6,,107212-19-968,107212-21614
2193-07-13,989-28-79-13801-1,,107212-56-6243,107212-21615
2193-07-13,989-28-79-55824-6,,107212-76-160,107212-21616
2193-07-13,989-28-79-13801-1,,107212-16-6174,107212-21617
2193-07-13,989-28-79-74374-1,,107212-46-1421,107212-21618
2193-07-13,989-28-79-91028-0,,107212-45-6330,107212-21619
2193-07-13,989-28-79-23023-4,,107212-1-8679,107212-21620
2193-07-13,989-28-79-23023-4,,107212-52-3813,107212-21621
2193-07-13,989-28-79-74374-1,,107212-26-1760,107212-21622
2193-07-13,989-28-79-13801-1,,107212-1-9721,107212-21623
2193-07-13,989-28-79-68089-3,0.05,107212-4-3939,107212-21624
2193-07-13,989-28-79-13801-1,,107212-25-8546,107212-21625
2193-07-13,989-28-79-74374-1,,107212-81-2779,107212-21626
2193-07-13,989-28-79-13801-1,,107212-8-3719,107212-21627
2193-07-13,989-28-79-55824-6,,107212-49-9176,107212-21628
2193-07-13,989-28-79-68089-3,0.05,107212-78-5504,107212-21629
2193-07-13,989-28-79-91028-0,,107212-87-9143,107212-21630
2193-07-13,989-28-79-23023-4,,107212-9-8984,107212-21631
2193-07-13,989-28-79-23023-4,,107212-26-6521,107212-21632
2193-07-13,989-28-79-23023-4,,107212-66-2893,107212-21633
2193-07-13,989-28-79-68089-3,0.05,107212-32-9039,107212-21635
2193-07-13,989-28-79-40897-8,,107212-20-4766,107212-21636
2193-07-13,989-28-79-23023-4,,107212-27-7115,107212-21637
2193-07-13,989-28-79-71565-6,,107212-88-4304,107212-21638
2193-07-13,989-28-79-74374-1,,107212-99-664,107212-21639
2193-07-13,989-28-79-13801-1,,107212-20-3134,107212-21640
2193-07-13,989-28-79-23023-4,,107212-22-9710,107212-21641
2193-07-13,989-28-79-26824-4,,107212-70-7222,107212-21642
2193-07-13,989-28-79-74374-1,,107212-38-3951,107212-21643
2193-07-13,989-28-79-23023-4,,107212-50-7074,107212-21644
2193-07-13,989-28-79-36485-4,,107212-74-5337,107212-21645
2193-07-13,989-28-79-23023-4,,107212-1-3027,107212-21646
2193-07-13,989-28-79-26824-4,0.13,107212-42-9814,107212-21647
2193-07-13,989-28-79-74374-1,,107212-48-7987,107212-21648
2193-07-13,989-28-79-26824-4,,107212-17-6329,107212-21649
2193-07-13,989-28-79-23023-4,,107212-55-6565,107212-21650
2193-07-13,989-28-79-68089-3,0.05,107212-21-2458,107212-21651
2193-07-13,989-28-79-74374-1,,107212-72-2449,107212-21652
2193-07-13,989-28-79-91028-0,,107212-78-2778,107212-21653
2193-07-13,989-28-79-74374-1,,107212-38-1121,107212-21655
2193-07-13,989-28-79-74374-1,,107212-86-4798,107212-21656
2193-07-13,989-28-79-26824-4,,107212-47-1541,107212-21657
2193-07-13,989-28-79-23023-4,,107212-35-8960,107212-21658
2193-07-13,989-28-79-13801-1,,107212-46-5683,107212-21659
2193-07-13,989-28-79-74374-1,,107212-41-7920,107212-21660
2193-07-13,989-28-79-40897-8,,107212-47-7411,107212-21661
2193-07-13,989-28-79-68089-3,0.05,107212-96-7336,107212-21662
2193-07-13,989-28-79-23023-4,,107212-99-4216,107212-21663
2193-07-13,989-28-79-23023-4,,107212-99-1940,107212-21664
2193-07-13,989-28-79-13801-1,,107212-49-1778,107212-21665
2193-07-13,989-28-79-74374-1,,107212-86-9393,107212-21667
2193-07-13,989-28-79-13801-1,,107212-59-9529,107212-21668
2193-07-13,989-28-79-68089-3,0.05,107212-35-4611,107212-21669
2193-07-13,989-28-79-71565-6,0.13,107212-42-5438,107212-21670
2193-07-13,989-28-79-40897-8,,107212-68-201,107212-21671
2193-07-13,989-28-79-13801-1,,107212-86-8347,107212-21672
2193-07-13,989-28-79-23023-4,,107212-78-2717,107212-21673
2193-07-13,989-28-79-03683-6,,107212-33-3568,107212-21675
2193-07-13,989-28-3705-222-9,,107212-1-3551,107212-21676
2193-07-13,989-28-79-14379-4,,107212-15-2598,107212-21677
2193-07-13,989-28-3705-222-9,,107212-14-6663,107212-21678
2193-07-13,989-28-3705-222-9,,107212-60-9986,107212-21679
2193-07-13,989-28-3705-492-6,,107212-30-97,107212-21680
2193-07-13,989-28-3705-222-9,,107212-2-5530,107212-21681
2193-07-13,989-28-3705-222-9,,107212-72-9859,107212-21682
2193-07-13,989-28-3705-222-9,,107212-8-6683,107212-21683
2193-07-13,989-28-79-03683-6,,107212-2-6572,107212-21684
2193-07-13,989-28-3705-222-9,,107212-63-4913,107212-21685
2193-07-13,989-28-3705-492-6,,107212-76-6011,107212-21686
2193-07-13,989-28-79-14379-4,,107212-97-2531,107212-21687
2193-07-13,989-28-3705-222-9,,107212-93-7307,107212-21688
2193-07-13,989-28-3705-222-9,,107212-28-6509,107212-21689
2193-07-13,989-28-3705-222-9,,107212-6-3012,107212-21690
2193-07-13,989-28-3705-222-9,,107212-15-9497,107212-21691
2193-07-13,989-28-3705-222-9,,107212-63-7602,107212-21692
2193-07-13,989-28-3705-222-9,,107212-40-6027,107212-21693
2193-07-13,989-28-3705-222-9,,107212-85-9535,107212-21694
2193-07-13,989-28-79-14379-4,,107212-28-8167,107212-21695
2193-07-13,989-28-3705-007-2,,107212-70-4148,107212-21696
2193-07-13,989-28-3705-007-2,,107212-85-5608,107212-21696
2193-07-13,989-28-3705-987-7,,107212-11-2190,107212-21697
2193-07-13,989-28-3705-007-2,,107212-18-8255,107212-21697
2193-07-13,989-28-3705-054-6,,107212-24-1887,107212-21698
2193-07-13,989-28-3705-966-2,,107212-52-6698,107212-21698
2193-07-13,989-28-3705-007-2,,107212-60-3271,107212-21699
2193-07-13,989-28-3705-138-3,,107212-6-5268,107212-21699
2193-07-13,989-28-79-04510-4,,107212-24-1997,107212-21700
2193-07-13,989-28-79-45675-7,,107212-64-1841,107212-21700
2193-07-13,989-28-79-11297-4,,107212-53-109,107212-21701
2193-07-13,989-28-79-01991-4,,107212-71-8554,107212-21701
2193-07-13,989-28-79-67891-3,,107212-25-2853,107212-21702
2193-07-13,989-28-79-01991-4,,107212-60-7768,107212-21702
2193-07-13,989-28-79-13871-4,,107212-82-4971,107212-21703
2193-07-13,989-28-79-82125-8,,107212-90-7414,107212-21703
2193-07-13,989-28-79-69807-2,,107212-28-6094,107212-21704
2193-07-13,989-28-79-82749-6,,107212-54-8914,107212-21704
2193-07-13,989-28-79-82125-8,,107212-17-5414,107212-21705
2193-07-13,989-28-79-69807-2,,107212-44-8700,107212-21705
2193-07-13,989-28-79-69807-2,,107212-44-8699,107212-21706
2193-07-13,989-28-79-82125-8,,107212-50-1689,107212-21706
2193-07-13,989-28-79-13871-4,,107212-21-7495,107212-21707
2193-07-13,989-28-79-82749-6,,107212-54-8913,107212-21707
2193-07-13,989-28-654-6033-1,,107212-13-4676,107212-21708
2193-07-13,989-28-654-6507-7,,107212-64-1623,107212-21708
2193-07-13,989-28-229-1404-4,,107212-20-6558,107212-21709
2193-07-13,989-28-229-1404-4,,107212-47-8023,107212-21709
2193-07-13,989-28-229-9769-6,,107212-24-1498,107212-21710
2193-07-13,989-28-229-6632-6,,107212-40-8477,107212-21710
2193-07-13,989-28-229-3157-7,,107212-51-2178,107212-21711
2193-07-13,989-28-229-7592-2,,107212-78-7228,107212-21711
2193-07-13,989-28-79-68089-3,0.15,107212-1-4031,107212-21712
2193-07-13,989-28-79-74374-1,,107212-94-8278,107212-21712
2193-07-13,989-28-79-16808-7,,107212-29-764,107212-21713
2193-07-13,989-28-79-13801-1,,107212-96-6172,107212-21713
2193-07-13,989-28-79-91028-0,,107212-63-3477,107212-21714
2193-07-13,989-28-79-13801-1,,107212-98-7401,107212-21714
2193-07-13,989-28-79-26824-4,,107212-27-3346,107212-21715
2193-07-13,989-28-79-13801-1,,107212-76-4109,107212-21715
2193-07-13,989-28-79-13801-1,,107212-41-575,107212-21716
2193-07-13,989-28-79-51397-9,,107212-68-722,107212-21716
2193-07-13,989-28-79-68089-3,0.05,107212-60-144,107212-21717
2193-07-13,989-28-79-74374-1,,107212-70-5162,107212-21717
2193-07-13,989-28-79-26824-4,,107212-14-2204,107212-21718
2193-07-13,989-28-79-13801-1,,107212-2-1365,107212-21718
2193-07-13,989-28-79-40897-8,,107212-58-3889,107212-21719
2193-07-13,989-28-79-74374-1,,107212-86-8586,107212-21719
2193-07-13,989-28-79-68089-3,0.05,107212-55-8965,107212-21720
2193-07-13,989-28-79-74374-1,,107212-26-6549,107212-21720
2193-07-13,989-28-79-68089-3,0.05,107212-49-2875,107212-21721
2193-07-13,989-28-79-71565-6,,107212-68-9853,107212-21721
2193-07-13,989-28-79-23023-4,,107212-40-2196,107212-21722
2193-07-13,989-28-79-51397-9,,107212-85-9609,107212-21722
2193-07-13,989-28-3705-492-6,,107212-30-1825,107212-21723
2193-07-13,989-28-3705-222-9,,107212-94-4116,107212-21723
2193-07-13,989-28-3705-222-9,,107212-16-8443,107212-21724
2193-07-13,989-28-3705-054-6,,107212-22-2499,107212-21724
2193-07-13,989-28-3705-987-7,,107212-66-9592,107212-21724
2193-07-13,989-28-79-05670-4,,107212-20-669,107212-21725
2193-07-13,989-28-3705-007-2,,107212-55-2576,107212-21725
2193-07-13,989-28-3705-007-2,,107212-99-2343,107212-21725
2193-07-13,989-28-79-13871-4,,107212-19-9795,107212-21726
2193-07-13,989-28-79-05670-4,,107212-70-4267,107212-21726
2193-07-13,989-28-79-82749-6,,107212-79-146,107212-21726
2193-07-13,989-28-79-23023-4,,107212-35-5423,107212-21727
2193-07-13,989-28-79-13801-1,,107212-53-2173,107212-21727
2193-07-13,989-28-79-13801-1,,107212-71-814,107212-21727
2193-07-13,989-28-79-40897-8,,107212-53-6608,107212-21728
2193-07-13,989-28-79-91028-0,,107212-94-7370,107212-21728
2193-07-13,989-28-79-23023-4,,107212-95-1529,107212-21728
2193-07-13,989-28-79-04510-4,,107212-18-4205,107212-21729
2193-07-13,989-28-79-13871-4,,107212-53-1405,107212-21729
2193-07-13,989-28-79-05670-4,,107212-72-856,107212-21729
2193-07-13,989-28-3705-987-7,,107212-9-6614,107212-21729
2193-07-13,989-28-79-68089-3,0.05,107212-16-9346,107212-21730
2193-07-13,989-28-654-5771-3,,107212-15-5392,107212-21730
2193-07-13,989-28-79-69807-2,,107212-84-6348,107212-21730
2193-07-13,989-28-79-69807-2,,107212-85-4822,107212-21730
2193-07-13,989-28-79-91028-0,,107212-15-3538,107212-21731
2193-07-13,989-28-79-13801-1,,107212-97-2956,107212-21731
2193-07-13,989-28-79-71565-6,,107212-98-9881,107212-21731
2193-07-14,989-28-79-68089-3,0.15,107213-1-4134,107212-21876
2193-07-14,989-28-3705-138-3,,107213-80-1475,107213-21732
2193-07-14,989-28-3705-007-2,,107213-26-9743,107213-21733
2193-07-14,989-28-3705-987-7,,107213-36-584,107213-21734
2193-07-14,989-28-3705-987-7,,107213-13-5967,107213-21735
2193-07-14,989-28-3705-987-7,,107213-65-2738,107213-21736
2193-07-14,989-28-3705-007-2,,107213-87-2376,107213-21737
2193-07-14,989-28-3705-649-4,,107213-53-2389,107213-21738
2193-07-14,989-28-3705-007-2,,107213-13-6562,107213-21739
2193-07-14,989-28-3705-138-3,,107213-74-1359,107213-21740
2193-07-14,989-28-3705-966-2,,107213-49-8626,107213-21741
2193-07-14,989-28-3705-583-1,,107213-91-8121,107213-21742
2193-07-14,989-28-3705-987-7,,107213-90-3359,107213-21743
2193-07-14,989-28-3705-007-2,,107213-45-4069,107213-21744
2193-07-14,989-28-3705-007-2,,107213-81-3904,107213-21745
2193-07-14,989-28-3705-007-2,,107213-92-5038,107213-21746
2193-07-14,989-28-3705-007-2,,107213-11-5301,107213-21747
2193-07-14,989-28-3705-649-4,,107213-66-4186,107213-21748
2193-07-14,989-28-3705-007-2,,107213-91-7284,107213-21749
2193-07-14,989-28-3705-987-7,,107213-21-7715,107213-21750
2193-07-14,989-28-3705-583-1,,107213-46-9302,107213-21751
2193-07-14,989-28-3705-007-2,,107213-83-1459,107213-21752
2193-07-14,989-28-3705-649-4,,107213-4-2715,107213-21753
2193-07-14,989-28-3705-987-7,,107213-48-5447,107213-21754
2193-07-14,989-28-3705-987-7,,107213-81-1765,107213-21755
2193-07-14,989-28-3705-583-1,,107213-83-1851,107213-21756
2193-07-14,989-28-3705-987-7,,107213-95-839,107213-21757
2193-07-14,989-28-3705-152-9,,107213-65-6330,107213-21758
2193-07-14,989-28-3705-054-6,,107213-92-5724,107213-21759
2193-07-14,989-28-3705-152-9,,107213-97-6120,107213-21760
2193-07-14,989-28-3705-007-2,,107213-66-924,107213-21761
2193-07-14,989-28-3705-007-2,,107213-85-2433,107213-21762
2193-07-14,989-28-3705-987-7,,107213-60-370,107213-21763
2193-07-14,989-28-3705-136-9,,107213-32-5273,107213-21764
2193-07-14,989-28-3705-583-1,,107213-82-6685,107213-21765
2193-07-14,989-28-3705-136-9,,107213-46-9035,107213-21766
2193-07-14,989-28-3705-007-2,,107213-62-2336,107213-21767
2193-07-14,989-28-79-45675-7,,107213-61-393,107213-21768
2193-07-14,989-28-79-21991-8,,107213-5-2837,107213-21769
2193-07-14,989-28-79-32105-5,,107213-9-8615,107213-21770
2193-07-14,989-28-79-32105-5,,107213-19-7293,107213-21771
2193-07-14,989-28-79-16826-1,,107213-34-594,107213-21772
2193-07-14,989-28-79-05638-4,,107213-54-726,107213-21773
2193-07-14,989-28-79-22871-2,,107213-29-7661,107213-21774
2193-07-14,989-28-79-21991-8,,107213-38-9303,107213-21775
2193-07-14,989-28-79-01991-4,,107213-10-4783,107213-21776
2193-07-14,989-28-79-11297-4,,107213-61-5360,107213-21777
2193-07-14,989-28-79-22871-2,,107213-67-5657,107213-21778
2193-07-14,989-28-79-01991-4,,107213-74-681,107213-21779
2193-07-14,989-28-79-32105-5,,107213-46-9855,107213-21780
2193-07-14,989-28-79-45675-7,,107213-76-3700,107213-21781
2193-07-14,989-28-79-18127-7,,107213-5-8494,107213-21782
2193-07-14,989-28-79-27078-0,,107213-65-21,107213-21783
2193-07-14,989-28-79-45675-7,,107213-92-4496,107213-21784
2193-07-14,989-28-79-22871-2,,107213-19-5740,107213-21785
2193-07-14,989-28-79-27078-0,,107213-15-9803,107213-21786
2193-07-14,989-28-79-21991-8,,107213-91-9623,107213-21787
2193-07-14,989-28-79-01991-4,,107213-95-1876,107213-21788
2193-07-14,989-28-79-45675-7,,107213-37-6702,107213-21789
2193-07-14,989-28-79-32105-5,,107213-97-4680,107213-21790
2193-07-14,989-28-79-45675-7,,107213-98-6926,107213-21791
2193-07-14,989-28-79-11297-4,,107213-48-8358,107213-21792
2193-07-14,989-28-654-5018-9,,107213-25-5742,107213-21793
2193-07-14,989-28-79-69807-2,,107213-62-9839,107213-21794
2193-07-14,989-28-79-82749-6,,107213-65-3156,107213-21795
2193-07-14,989-28-79-13871-4,,107213-31-2149,107213-21796
2193-07-14,989-28-79-69807-2,,107213-4-2070,107213-21797
2193-07-14,989-28-79-69807-2,,107213-90-3296,107213-21798
2193-07-14,989-28-79-82125-8,,107213-26-4985,107213-21799
2193-07-14,989-28-79-69807-2,,107213-4-2069,107213-21800
2193-07-14,989-28-79-69807-2,,107213-1-5166,107213-21801
2193-07-14,989-28-79-13871-4,,107213-31-2148,107213-21802
2193-07-14,989-28-79-22562-9,,107213-67-2878,107213-21803
2193-07-14,989-28-79-13871-4,,107213-41-3651,107213-21804
2193-07-14,989-28-79-13871-4,,107213-41-3650,107213-21805
2193-07-14,989-28-79-82125-8,,107213-26-7840,107213-21806
2193-07-14,989-28-79-05670-4,,107213-99-533,107213-21807
2193-07-14,989-28-79-13871-4,,107213-84-9688,107213-21808
2193-07-14,989-28-79-05670-4,,107213-19-3731,107213-21809
2193-07-14,989-28-79-13871-4,,107213-97-405,107213-21810
2193-07-14,989-28-79-69807-2,,107213-35-9209,107213-21811
2193-07-14,989-28-79-69807-2,,107213-35-9208,107213-21812
2193-07-14,989-28-79-05670-4,,107213-58-691,107213-21813
2193-07-14,989-28-79-82749-6,,107213-32-4108,107213-21814
2193-07-14,989-28-79-22562-9,,107213-28-2052,107213-21815
2193-07-14,989-28-79-13871-4,,107213-31-1447,107213-21816
2193-07-14,989-28-79-13871-4,,107213-31-1446,107213-21817
2193-07-14,989-28-79-82125-8,,107213-26-4984,107213-21818
2193-07-14,989-28-79-05670-4,,107213-90-2966,107213-21819
2193-07-14,989-28-79-82125-8,,107213-26-7839,107213-21820
2193-07-14,989-28-79-69807-2,,107213-1-5165,107213-21821
2193-07-14,989-28-79-13871-4,,107213-72-5806,107213-21822
2193-07-14,989-28-79-82749-6,,107213-32-489,107213-21823
2193-07-14,989-28-79-82749-6,,107213-32-4107,107213-21824
2193-07-14,989-28-79-82749-6,,107213-32-488,107213-21825
2193-07-14,989-28-79-13871-4,,107213-84-9687,107213-21826
2193-07-14,989-28-654-6033-1,,107213-83-1073,107213-21827
2193-07-14,989-28-654-6507-7,,107213-92-1950,107213-21828
2193-07-14,989-28-654-8573-0,,107213-18-3449,107213-21829
2193-07-14,989-28-654-6033-1,,107213-57-6595,107213-21830
2193-07-14,989-28-654-6507-7,,107213-1-5169,107213-21831
2193-07-14,989-28-229-5891-8,0.1,107213-31-6457,107213-21832
2193-07-14,989-28-229-0197-6,,107213-91-8431,107213-21833
2193-07-14,989-28-229-9769-6,,107213-95-8284,107213-21834
2193-07-14,989-28-229-1404-4,,107213-61-6984,107213-21835
2193-07-14,989-28-229-1404-4,,107213-16-339,107213-21836
2193-07-14,989-28-229-1404-4,,107213-83-6033,107213-21837
2193-07-14,989-28-229-5891-8,0.1,107213-89-5536,107213-21838
2193-07-14,989-28-229-1404-4,,107213-63-3054,107213-21839
2193-07-14,989-28-229-7592-2,,107213-28-2816,107213-21840
2193-07-14,989-28-229-1404-4,,107213-78-4194,107213-21841
2193-07-14,989-28-229-3157-7,,107213-31-1427,107213-21842
2193-07-14,989-28-229-5891-8,0.1,107213-93-4101,107213-21843
2193-07-14,989-28-229-5891-8,0.1,107213-41-9063,107213-21844
2193-07-14,989-28-229-5891-8,0.1,107213-14-7140,107213-21845
2193-07-14,989-28-229-9769-6,,107213-14-2525,107213-21846
2193-07-14,989-28-229-1404-4,,107213-85-8158,107213-21847
2193-07-14,989-28-229-1404-4,,107213-94-3732,107213-21848
2193-07-14,989-28-229-7592-2,,107213-59-2965,107213-21849
2193-07-14,989-28-229-9769-6,,107213-75-661,107213-21850
2193-07-14,989-28-229-9769-6,,107213-7-6124,107213-21851
2193-07-14,989-28-229-0197-6,,107213-43-9960,107213-21852
